retroID,mlbam
aberr001,430631
,565155
maddm001,118110
tavew001,430838
,813957
,457938
grayj003,592351
,471510
,824632
,693764
,676999
,811172
,448347
,463185
,685776
sched101,121806
,475763
,443301
,687114
dallp101,819891
,691401
,593366
parmi001,622210
,437491
,695034
,459774
jordb001,116747
,800679
,675237
,438133
lestj002,623507
,482632
,670177
,816274
piezs101,120573
tingr001,123352
,672479
,658190
,607252
hensc001,115796
,813749
millc102,119061
,686457
,437036
,568140
bedrc001,592135
,804986
,443852
,642140
,543581
billc001,451532
,807358
,570921
,430932
,689465
,696098
,459874
huffg801,492653
,518740
,650829
spenb101,122585
,529774
millc101,119062
,817286
,691013
mccom102,118599
,828423
,808703
,531173
,466537
,688434
,569418
,823649
,822740
stews001,122783
,441500
,682724
younm101,816429
,828460
,830369
,571847
,441493
,572198
,818588
,605413
,493466
,569664
,701330
,449635
fordg102,114301
,672885
,569261
,814312
,460718
,672566
,547182
,555675
,832397
,467423
younc103,124687
,688825
,573590
,450796
crisr901,
steem101,122714
,805080
,808001
couss001,502161
reddu101,817601
,650599
,567748
,809107
,804843
,543513
,437532
,445444
,695576
sancr102,817377
trubc001,150067
,594797
,446924
,622794
,544767
,816287
,650869
boehg101,111142
,475097
,453837
,686449
,466245
higbr101,819025
,831247
lyont103,118054
laket001,117420
,595420
,542172
,533606
,452847
,556836
,700414
,545196
,555354
,450563
,806404
scotj107,817326
,491352
,440805
rutsa001,668939
,533958
campc102,111942
,607344
,602105
,563355
,597412
,489079
mesod001,519023
,564874
,446469
,641332
thomt002,572204
,458531
bonib001,111199
,441978
mandc101,118227
,655989
,811230
,568898
,519062
,453258
denmb101,113267
oleac101,119973
,455353
,493627
paulg101,120311
,554042
,447731
,693430
,702030
,655977
munod001,594940
,499562
,821074
jenkh102,818818
,699248
,468695
broos101,820366
seanr001,121955
,437851
,436076
,596838
,672731
,642730
harrn101,115533
walke103,816770
,678981
cartb102,820154
,440348
,817826
,817216
chaph101,112207
,447020
harks101,115478
,683884
,455106
silvc001,400067
cotee901,
,608613
,442769
thomb106,123275
,558399
,560005
,468136
,464054
,688927
,456416
,672549
,567149
,595041
,818532
,437691
,561961
,568931
,559071
,442114
,473170
,440545
,581508
holmc001,605280
edmop101,113746
,803619
tomeg101,123386
,825117
,532357
barnf103,820591
,695010
,436883
,657618
,822401
,557030
jevnf901,
,801669
,666122
,463334
may-c101,118468
,699528
,463023
,458561
,807703
,690041
,670451
,519133
wilhs101,124258
,450666
,643602
,813688
,827807
,436165
,519130
,813314
,464032
,528124
,833377
,476409
,569609
,441170
rossj001,121482
,656698
,458232
,802460
mallj102,118201
,693738
,489397
,565899
ellim001,407885
,461354
zeidr101,124754
,539657
,822321
,566795
,500893
,496061
,437716
,559779
,463242
puelc001,527049
,813485
,560946
harrw101,819144
toddj101,123373
,554516
,584173
,475020
,459372
battr101,820563
uhalf101,123547
,594653
,477547
,800810
,564248
,673996
,682132
,814126
eastp101,113710
,518598
,680623
,518456
,612552
meadj101,118889
,831132
,644390
,695260
manzk001,700932
gravb101,819305
,457603
,808338
,666825
demud901,427108
,641612
grifp102,115145
,566370
,453564
,445801
,572098
,623249
,477375
,607203
,831628
,449334
,448691
nicer101,
,813995
malit101,118193
,458559
,545548
,571655
,528971
,530980
,623937
browk002,111565
,701460
,445805
,447030
jumog101,116791
,702392
,673818
,444660
peplh101,120392
,493282
,556649
,464235
ramsl001,682010
auder001,110375
,572939
,676769
,545057
,622714
,680852
,684363
,827470
,437914
,696515
,565838
hillp102,819009
,559349
,815362
,501867
,443707
,466534
,558640
pfirc901,
,592711
,683623
,808258
,682947
,808225
,823450
,476737
,692583
,680996
,437253
taylf101,123136
,599659
,669679
,700439
,543149
,817870
judga001,592450
,804240
,557614
,543724
,830522
,598954
,444867
kerlo101,117011
,565995
,702506
,450241
gomel001,114911
,829476
,455158
,703513
,469913
gileb001,114788
,672893
,680580
twomg101,123532
,502730
,699827
,458971
,687005
hilll101,819016
,531844
,530468
sutcb101,122994
,694323
,656398
,691179
lahtj001,117412
,503331
,821752
,488911
,699199
,449791
,558786
,568006
,564159
,678865
taylj102,123145
,570801
,442361
,699824
,454200
,688029
,466943
,444725
,467118
,835029
,452604
,454790
,435874
,821642
,806162
storm001,493547
,676860
,460590
wesle101,816669
,566015
,687853
snydj102,137204
,820176
,469266
,694472
,831523
,446772
,815438
,457063
cinta001,400090
,442489
,595285
,819776
lockr101,117852
harda101,115461
,472165
vasqa002,607755
stews002,122784
,647201
,823610
hunth101,116333
,592111
,597371
,827520
,552661
knauj901,
white106,124166
,698925
,830992
,827442
,447762
,456303
,436715
noled001,119825
,657544
,666830
,462218
,572925
,694271
,809431
,829075
,555671
martr003,134002
santn001,121700
arunh101,110343
,454999
,678645
,691098
,457891
,571461
,451152
,467918
shepj101,122127
,465896
,702090
,454323
,641949
,469460
,676673
,689020
,821803
oldfd101,119968
,702366
,810074
,815085
,822527
,569783
lolim101,117875
,821073
moode001,119276
,804781
,474486
,622428
,545051
,542683
,699212
,701480
,592972
,692561
,452113
,643566
,562725
,453984
,835297
,645160
,693542
,657094
,458079
lindv101,117776
,701313
,684628
,692565
,451850
cuetj001,456501
,500336
,621510
,608104
blanh101,111078
,699090
,688222
,543864
,801205
,461462
,682831
,568953
,605314
,564927
,659211
,443117
,694858
,809473
,564709
,701336
,594960
boydj001,150150
,694391
,643195
,490005
,687196
,605495
,558611
,678737
,465282
crisc001,424825
schod101,121853
,692616
youna001,124685
,803052
,700162
,817754
,683854
bordp001,111232
,672473
,808057
malom001,476011
,461223
,441526
,699800
,450867
,681890
ferns001,114074
,809781
,641385
,675923
,661323
,561981
barnv103,820584
,447243
,801060
bluej101,111122
josek001,276529
,501254
,568220
romos001,489265
britt001,111483
,494886
,595018
,683886
peguf001,501317
,621333
carer001,111986
,503572
,460198
ferrb102,114084
valdf102,816851
,663739
,556122
,445959
,807064
,437227
thomd002,425663
,690231
keelw101,116891
,501889
,829453
,813689
sloch001,122329
,442262
,666210
,809097
,809140
,541597
,622808
calvj101,111899
,444461
,700119
,581459
,806055
,452874
,544257
,545776
castc002,112111
,439200
,570021
,581342
dejer901,594151
,702255
tommu101,816916
,814285
barbt101,110552
dolac102,113423
,569528
,801305
,502404
valeb103,123615
,515043
,543905
,607101
unrot001,123568
,455930
,463910
,689418
,806969
,556349
,802176
,701371
,518943
,672738
,669744
,454440
stalj001,607732
burdp001,680814
,593713
hellu101,115728
,828771
,525308
,694637
,830553
,829851
,669773
,568343
,605211
rosst001,475115
,608576
,567653
,458555
,803862
sweeb103,123043
,678972
collj102,112523
,468659
,442606
,806627
,455400
,449994
,595999
,571597
,701147
kiefj101,117038
,581424
,811647
swarb101,123028
,572701
,516528
,473652
,815526
,625503
,678978
,641866
burkb001,656271
,560213
,685948
,828424
,443842
,554410
,701571
bowdb001,641386
,459578
,566676
,474809
,664692
,576108
,642417
nootl001,663457
edgij001,572831
,461657
,692267
,518701
,657080
tugel101,
schmd101,121829
rom-d001,680723
,817217
,602120
lemad001,518934
,454634
knolp101,117200
,478800
,558858
,660429
,675871
,436890
,809038
,436934
,592738
portj101,120681
,683668
,447846
,605316
,442263
,557874
,830532
,546754
sprah102,122610
johnj112,818756
reyev001,622682
wojcs001,124500
,568825
adair801,547748
,642198
,672587
,516772
,441563
,685281
,822849
schwc001,452737
,472188
,807473
,485639
,568169
,532642
,499840
,579928
,516547
,562975
,700339
,460669
,830725
,822470
,826246
gregk001,276514
,700411
,440376
washc001,123962
,593977
,641383
,519091
,700827
,668994
,664889
,649124
,573146
,605531
,682576
,466824
,828774
,689534
,831741
,555947
,676731
,581396
,475571
,801272
,689143
,670257
,699685
,692514
menda001,458657
,471150
morrl001,489149
,461689
,560452
dascd001,113062
oneas101,120013
dunaj001,656388
,608407
,592217
,572909
,593792
,809139
,473298
,699363
,685034
,831173
tillr001,123345
,488874
schaj901,
,438067
,519447
,445318
,695445
,594962
,623476
,800348
,435824
,824779
,830219
,819345
,581296
,438296
,683810
,815205
,622463
,702166
,477643
,688623
,448146
,813495
,440129
,570636
,456144
,560250
,658675
,441270
,695376
,823527
murpm102,119565
johnt104,116554
,807052
,687632
,438099
,496485
,450698
,671679
,807291
maddc101,118115
,444665
,600233
,803307
,818700
,814519
macph101,118104
,435915
,542378
,831474
,506705
,553930
blact101,111050
,435795
,561832
lafie101,117405
,489031
,446552
,446597
,565404
,518997
,544987
,803132
,450099
,807525
meinw101,118917
,804719
,822590
,685528
culln102,112926
,802613
,451631
,836318
,664328
,694749
,689133
,667336
,493070
,698902
,814401
,533135
,439667
,680301
,438223
speac101,817134
,449523
,809648
,833523
,665975
,663364
,458847
,808966
,443319
,523868
,444423
,830552
allim101,110174
,471144
,450298
,657256
,456864
frieb104,114436
,444936
,451252
,444422
,556789
,691651
welct102,124060
reedi101,121004
,439972
,816364
,702130
,695197
,650394
matol001,275928
,446070
delor101,113244
oylea101,120147
,690735
,471223
,457907
,806494
,456304
,815797
tabaj002,467798
,806085
,461910
,819479
,659256
,621507
barrj003,642545
,622260
,566261
,538532
fairr102,113982
,458137
,678115
,557719
,438120
,596803
,823761
,558524
woodj107,124533
,677300
,448144
,518806
,437595
,446631
,801235
,562569
,627495
,469316
,821917
,656352
mansl101,118255
,477450
,577228
,569246
,521168
mackg101,118095
,440029
,440272
martm101,118347
sherf101,122142
,702086
,822145
,809080
,686292
,594561
,451906
,594587
,672379
,673059
,532322
,462642
johnm103,818740
,547800
,693584
,691037
fialt101,819553
,532235
,642567
,830125
reync101,121104
,460994
,542925
,808674
,471478
,641915
,458317
,436142
,690398
day-c102,819826
,505490
,441551
,693347
,455470
,805847
,669132
,701515
,814111
penat002,430640
,557594
,664937
,699218
,499766
,686840
,471585
,440097
,596096
,626442
,669067
,808635
,453447
,443138
,828118
dishg001,113389
goodc101,114956
,678498
,560244
,578650
,453261
,454552
,591719
,685470
,606323
waitc101,123797
,558632
,608748
,520953
,806611
,699786
mcfae101,118674
,822050
jacka002,656577
,694243
,804514
lockj101,818460
,670991
,440276
,686907
,436602
,830937
,681448
bakep101,110485
,836321
,443765
,642448
,533289
,830932
,830116
,811643
,801130
,470696
,557930
,541643
,678626
leigj101,117646
,453641
mcgrt001,118724
,802599
,564445
,825094
,436020
,560371
,558007
muelr101,119478
,569360
duenb001,488846
,689620
vanzd101,123655
,832448
,568773
,681203
,801277
,830461
,455664
sizet101,122287
,466047
,812153
,681630
,466020
,692696
,436417
,825134
sandj101,121669
,809708
,501393
,622561
,542288
velag001,123691
,436049
sullm102,122960
woodw101,124571
lillb001,452121
kirrj101,117123
osind101,120093
,813989
wilss101,124395
,671681
,471296
,802060
grahb102,115034
,696076
,808570
longe001,446334
,817143
,532564
,808023
,683531
santg001,666619
,572768
,682520
,811145
,687387
bishb102,111022
,542984
,682188
,467983
nichk001,150441
hambm001,523648
mulls002,150206
,516938
,605175
,531402
,446172
,655987
,461125
,665831
,643214
,802411
,445274
,667299
leutu101,117716
,682123
,816855
bonig901,
,563603
pottd102,120701
,569036
,501833
,681640
,457236
,564195
,682084
,560323
,700466
,442987
,831618
,679324
,528311
,703813
,660637
,691712
,621590
,674685
jonej106,116696
fincu101,819539
,458841
hansd102,115444
,437579
,559894
munop001,119527
,545784
,477432
chepj901,
,702461
,680616
steek001,132640
cumms001,112938
,528451
,804742
,451835
,461399
,681050
,528167
,668792
,516808
chrin101,112261
,686289
,686205
,661099
,557192
,690992
,831416
,626455
,595009
,686523
,657262
,672904
,489561
,557796
,437438
,820966
,683989
crofh101,112843
,688653
,556331
mejij002,650496
laxtb101,117567
,681835
,451537
gossr001,114989
manne101,118242
,558928
,685550
rivec001,425346
,534909
,686474
,593963
,671655
,572920
langw001,694671
,672434
,472099
,558190
,643605
reynr002,121113
,556876
rivem003,407576
,441158
,477113
,691797
,822860
,477490
,658721
,602124
,545474
,450939
,823861
,687603
,663463
,500150
,656795
,566190
,816053
,502448
,660653
,455421
,557632
,804108
,687572
,677925
,558748
,443661
,683435
,692703
,441559
,456838
,462443
kravd101,117301
,541448
,448256
,825918
walkw101,123844
beecm001,110788
,822570
,684758
,572168
,463206
,692234
,599915
,804999
polaj001,593871
morrj106,119400
cox-a001,680735
,606979
,545542
,699806
,805729
,674610
,699407
,442237
,595962
,675631
,800474
,691548
,499958
,680892
,676806
,457406
,822616
,649700
,461252
,456849
hollj101,116089
,544157
pores101,817698
,565104
,674446
lucrj001,518960
,441421
,566336
jordr002,116758
tayla102,817023
mengd001,596043
,458449
,445783
,661550
,573055
,679700
kells001,518875
gilml102,819381
korea101,117264
martk003,573016
,562877
wisem001,277184
,593489
,628070
,805505
,516767
,809657
,457026
,665843
,568483
snydk001,216897
,620460
,801087
borbp001,111228
jestv101,116538
,694836
,477437
,699990
,549929
,463851
,564412
,690599
,453920
,830050
,807256
,573216
,454555
cavah901,
,815979
,824033
,444891
,801295
,675846
,573147
,814261
,674373
,466816
,456150
,690049
,806500
,458482
,659008
,470755
kirka001,672386
haywr101,115654
,700790
pilip801,452063
lohrb101,117872
,835883
michc101,119026
,573129
,436516
,443470
hogah101,116042
,685440
,518916
,805668
,607392
,459305
,701070
,807198
,462370
,695689
,805776
,437929
,673744
garce001,658305
,664489
,448366
boydg101,111314
shecj101,122100
,687247
,693629
refsr001,608701
,493412
,817241
,543487
,593415
,560984
,442650
,469691
,439550
,664963
,566582
espyc001,113906
drisd102,
johnr701,427256
,446921
,825294
tomst101,123393
,658249
,701134
,667341
,573261
,448214
abboo101,110014
,666849
battp001,685410
haddh101,115289
delpm001,600887
,503472
,457950
,681861
,700585
boarg101,820466
orant101,120040
,693625
,458282
,461470
dezez001,701305
,800392
,450102
,579268
,660815
,824527
,823656
,665940
,500304
,529395
owinc001,572008
,623337
,816403
,543610
baerc001,110427
,802708
,557157
,450120
,822131
,453958
,802705
,500604
,612439
,488803
,695400
,801580
,614175
,814167
,642729
,607100
,656920
,835862
,449983
moorr101,119315
,621155
,828269
,573128
,834899
,642340
,458453
,808189
,641405
,680627
,830455
,660715
,681897
,567375
,820580
,569464
,473321
,442657
,684397
walsm801,492698
,545360
,440537
,808328
bartl101,110642
,684038
,573430
,556647
,806332
eastr701,661294
,627359
,572026
,458729
,470541
whitp103,124218
,670215
,491655
delsg101,113245
,568549
,468986
,695554
soueh101,817141
,650652
,523789
markg101,118289
,650844
,488899
,445634
,810961
,454257
,821299
,463387
,447038
,682591
,689844
,811201
,817616
,516918
murpj001,571974
,452833
,501718
,681889
,444316
,683481
,657559
,678904
mercm002,675650
,694611
,693492
mullm101,119493
,502771
,643249
,677669
,599695
,661568
,471550
,622013
,690255
,439162
,805204
,685969
,435869
burkj104,111720
coggd001,150102
,456738
,566172
,693398
,699355
,543024
ayeru901,
rojoj101,817452
,542973
,562847
,518850
,806454
,822173
cookm001,112626
,456231
,474417
,440973
,464931
,822784
,500305
,621343
,548376
,530607
davib003,150433
,663675
,650547
,835983
,694830
messb102,118988
,571953
fortb001,430627
,440188
,817152
lombl101,117883
,477499
,689666
,519055
,557130
,545618
,476236
,687580
camaj801,
,570694
,565445
,660269
,694153
,473801
rogen101,817458
robiv101,121300
,832075
,827494
,663686
,491692
,807613
,809238
,475293
,440544
,469175
,437659
,822572
,533848
,625504
,682995
,476419
torrj101,123406
walkc102,816771
,685461
hestl101,115870
pilld101,120580
,533890
mannd001,425857
,435736
,800823
,463752
zumaj001,451491
,559383
,808963
,641449
,700268
,455031
rearc001,595371
,700437
,627164
singe101,122269
misnk001,670224
fairs001,656413
,444596
,435770
,517421
,675962
,674937
,669657
,689322
,446441
,543168
,566543
,568351
,832461
,554332
,677556
,446021
,672757
,451656
,456512
,663821
kennr101,116986
,499732
,459324
,457068
,439809
,436605
palla001,669467
,642678
,562039
,701215
,450555
,660702
,809306
,450154
joned001,116682
,835991
gomey001,543228
,695280
,488694
,681449
basht001,641341
,564094
wilsp002,133343
,818086
,824774
,502791
,814411
,501657
hortr001,116163
,555287
,687286
grimb101,115162
,527092
,830066
walkd102,123819
,685495
,552548
,642649
,642476
meadd001,118893
,656594
,830433
,622052
,685363
,568624
,435948
,679024
,668552
,680764
,687453
,702816
,814079
,459530
,829936
,457269
,701025
,568383
,687467
,569645
,489103
,822731
,466072
,465741
,820759
,830717
,643407
,680604
,593343
,564420
,665895
,504098
,543336
,672075
,667589
,516755
,691433
kimbh102,818616
,807018
walsj105,123882
,683826
,456474
,686293
,681594
,451887
,529931
,592475
,829694
,830336
holms001,116099
mendm101,118945
,693707
,563367
,450604
spenj101,122584
doddd001,689266
,824051
,816184
westj002,676059
,474994
,593807
barne101,110578
,830302
,463621
,489447
,805894
,692626
,699846
,477386
,830012
tillj101,123343
,450201
,823356
,575788
starc102,122693
,438712
,650393
,484599
smitg104,122392
,489409
flenh001,114230
,469127
,555974
jackb101,116447
branr101,111383
,684477
,463989
