player_id,player_name,team,pos
672635,"Horn, Bailey",,
672640,"Mahle, Tyler",,
672642,"O'Reilly, John",,
672656,"Alcala, Jorge",,
672695,"Quantrill, Cal",,
672701,"Verlander, Justin",,
672724,"Matz, Steven",,
672733,"Blach, Ty",,
672775,"Staumont, Josh",,
672779,"Strahm, Matt",,
672823,"Uelmen, Erich",,
672850,"Espino, Paolo",,
672905,"Quezada, Johan",,
673036,"Sousa, Bennett",,
673045,"De La Rosa, Rubby",,
673237,"Giolito, Lucas",,
673357,"Valdez, Framber",,
673476,"Verlander, Justin",,
673490,"Canning, Griffin",,
673516,"Verlander, Justin",,
673893,"Bowden, Ben",,
673962,"Bellatti, Andrew",,
673995,"Miller, Tyson",,
674646,"Johnson, Pierce",,
674671,"Henry, Tommy",,
674913,"Romano, Jordan",,
674951,"Hill, Garrett",,
675448,"Zamora, Daniel",,
675455,"McGough, Scott",,
675649,"Verlander, Justin",,
675656,"Llovera, Mauricio",,
675662,"Miller, Tyson",,
675910,"McSteen, Jake",,
675915,"Alldred, Cam",,
675925,"Kimbrel, Craig",,
675961,"Wisler, Matt",,
675980,"Thompson, Mason",,
675986,"Greene, Hunter",,
675994,"Martinez, Jordi",,
676002,"Sulser, Cole",,
676004,"Leasure, Jordan",,
676021,"Heller, Ben",,
676024,"Marinaccio, Ron",,
676059,"Berríos, José",,
676113,"Hjelle, Sean",,
676116,"Stripling, Ross",,
676198,"Brieske, Beau",,
676203,"Horn, Bailey",,
676205,"Alexander, Tyler",,
676280,"Killgore, Keylan",,
676288,"Romano, Jordan",,
676309,"Falter, Bailey",,
676356,"Wood, Alex",,
676369,"Plesac, Zach",,
676391,"Bellatti, Andrew",,
676419,"Garcia, Pedro",,
676423,"Martinez, Jordi",,
676439,"Koch, Matt",,
676473,"Bird, Jake",,
676475,"Gray, Josiah",,
676480,"Gallen, Zac",,
676572,"Cooke, Connor",,
676595,"Cease, Dylan",,
676609,"Plesac, Zach",,
676625,"Garrett, Braxton",,
676628,"Keller, Mitch",,
676632,"Cabrera, Edward",,
676667,"Loutos, Ryan",,
676678,"Bowden, Ben",,
676679,"Kopech, Michael",,
676694,"Lynn, Lance",,
676701,"Bieber, Shane",,
676733,"Faucher, Calvin",,
676759,"Rogers, Josh",,
676761,"Bautista, Félix",,
676801,"Flaherty, Jack",,
676803,"Ginkel, Kevin",,
676847,"Acevedo, Domingo",,
676914,"De los Santos, Yerry",,
676939,"Sharpe, Davis",,
676946,"Gomber, Austin",,
677008,"Mahle, Tyler",,
677060,"Elliott, Jake",,
677068,"Hernández, Carlos",,
677319,"Garcia, Bryan",,
677356,"McKay, Tyler",,
677551,"Walker, Taijuan",,
677570,"Martinez, Justin",,
677578,"Bard, Daniel",,
677583,"Flynn, Michael",,
677587,"Gallen, Zac",,
677588,"Kauffmann, Karl",,
677594,"Bieber, Shane",,
677595,"Thompson, Mason",,
677599,"Lindow, Ethan",,
677605,"Herrin, Tim",,
677649,"Singer, Brady",,
677690,"Miller, Tyson",,
677800,"Faucher, Calvin",,
677870,"Irvin, Cole",,
677928,"Garcia, Pedro",,
677941,"Davies, Zach",,
677950,"May, Dustin",,
677951,"López, Pablo",,
677954,"Davis, Austin",,
677956,"Abney, Alaska",,
678006,"Killgore, Keylan",,
678009,"Kuhl, Chad",,
678225,"Skirrow, Noah",,
678232,"Sweet, Devin",,
678246,"Anderson, Tyler",,
678285,"Clevinger, Mike",,
678323,"Abad, Fernando",,
678362,"McClanahan, Shane",,
678391,"Moore, Matt",,
678534,"Garrett, Reed",,
678636,"Lamet, Dinelson",,
678648,"Oller, Adam",,
678662,"Detmers, Reid",,
678689,"Labaut, Randy",,
678742,"Barber, Albertus",,
678760,"Estévez, Carlos",,
678803,"Alvarado, José",,
678837,"Armstrong, Ivan",,
678841,"Hofmann, Logan",,
678854,"Zabala, Aneurys",,
678882,"Chirinos, Yonny",,
678900,"Martin, Chris",,
678926,"Kikuchi, Yusei",,
678962,"Freeland, Kyle",,
679027,"Zarbnisky, Braden",,
