role,year,mlbam,pitch_type,segment,vhb,pitches,Z_Pitches,O_Pitches,Z_Swings,O_Swings,Z_Whiffs,O_Whiffs,CS,edge_cnt,heart_cnt,chase_cnt,group_total,usage_rate,zone_rate,z_swing_rate,o_swing_rate,z_contact_rate,o_contact_rate,z_csw_rate,csw_rate,edge_rate,heart_rate,chase_rate,batter,vs_hand,z_whiff_rate,o_whiff_rate
bat,2025,694377,SI,all,vsR,40,18.0,22.0,12.0,11.0,2.0,2.0,6.0,13.0,5.0,11.0,40.0,0.124223602484472,0.45,0.6666666666666666,0.5,0.8333333333333334,0.8181818181818181,0.4444444444444444,0.25,0.325,0.125,0.5,694377,vsR,0.1666666666666666,0.0
bat,2025,694377,SL,all,vsR,52,20.0,32.0,16.0,11.0,1.0,6.0,4.0,9.0,11.0,11.0,52.0,0.1614906832298136,0.3846153846153846,0.8,0.34375,0.9375,0.4545454545454546,0.25,0.2115384615384615,0.173076923076923,0.2115384615384615,0.34375,694377,vsR,0.0625,0.0
bat,2025,694377,ST,all,vsR,24,8.0,16.0,6.0,6.0,0.0,5.0,2.0,5.0,3.0,6.0,24.0,0.0745341614906832,0.3333333333333333,0.75,0.375,1.0,0.1666666666666666,0.25,0.2916666666666667,0.2083333333333333,0.125,0.375,694377,vsR,0.0,0.0
bat,2025,694377,SV,all,vsR,4,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0124223602484472,0.5,1.0,0.5,1.0,0.0,0.0,0.25,0.5,0.0,0.5,694377,vsR,0.0,0.0
bat,2025,694377,,all,vsR,7,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0217391304347826,0.0,0.0,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,694377,vsR,0.0,0.0
bat,2025,694378,FF,all,vsL,4,3.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,0.5,0.75,1.0,1.0,1.0,0.0,0.0,0.25,0.5,0.25,1.0,694378,vsL,0.0,0.0
bat,2025,694378,SL,all,vsL,4,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.5,0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.0,694378,vsL,0.0,0.0
bat,2025,694384,CH,all,vsL,263,65.0,198.0,47.0,74.0,5.0,17.0,15.0,43.0,22.0,74.0,263.0,0.1118672905146746,0.247148288973384,0.7230769230769231,0.3737373737373737,0.8936170212765957,0.7702702702702703,0.3076923076923077,0.1406844106463878,0.1634980988593156,0.0836501901140684,0.3737373737373737,694384,vsL,0.1063829787234042,0.0
bat,2025,694384,CU,all,vsL,178,64.0,114.0,48.0,37.0,9.0,9.0,14.0,38.0,26.0,37.0,178.0,0.0757124627817949,0.3595505617977528,0.75,0.3245614035087719,0.8125,0.7567567567567568,0.359375,0.1797752808988764,0.2134831460674157,0.146067415730337,0.3245614035087719,694384,vsL,0.1875,0.0
bat,2025,694384,FC,all,vsL,182,90.0,92.0,72.0,24.0,4.0,7.0,18.0,55.0,35.0,24.0,182.0,0.0774138664398128,0.4945054945054945,0.8,0.2608695652173913,0.9444444444444444,0.7083333333333333,0.2444444444444444,0.1593406593406593,0.3021978021978022,0.1923076923076923,0.2608695652173913,694384,vsL,0.0555555555555555,0.0
bat,2025,694384,FF,all,vsL,809,370.0,439.0,237.0,126.0,12.0,27.0,127.0,206.0,164.0,126.0,809.0,0.3441088898341131,0.4573547589616811,0.6405405405405405,0.2870159453302961,0.9493670886075948,0.7857142857142857,0.3756756756756756,0.2051915945611866,0.2546353522867738,0.2027194066749073,0.2870159453302961,694384,vsL,0.050632911392405,0.0
bat,2025,694384,FF,all,vsR,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0004253509145044,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,694384,vsR,0.0,0.0
bat,2025,694384,FO,all,vsL,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0004253509145044,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,694384,vsL,0.0,0.0
bat,2025,694384,FS,all,vsL,81,19.0,62.0,17.0,23.0,2.0,10.0,2.0,11.0,8.0,23.0,81.0,0.0344534240748617,0.2345679012345679,0.8947368421052632,0.3709677419354839,0.8823529411764706,0.5652173913043479,0.2105263157894736,0.1728395061728395,0.1358024691358024,0.0987654320987654,0.3709677419354839,694384,vsL,0.1176470588235294,0.0
bat,2025,694384,KC,all,vsL,37,16.0,21.0,12.0,6.0,1.0,2.0,4.0,9.0,7.0,6.0,37.0,0.0157379838366652,0.4324324324324324,0.75,0.2857142857142857,0.9166666666666666,0.6666666666666667,0.3125,0.1891891891891892,0.2432432432432432,0.1891891891891892,0.2857142857142857,694384,vsL,0.0833333333333333,0.0
bat,2025,694384,SI,all,vsL,345,172.0,173.0,105.0,39.0,5.0,5.0,66.0,102.0,70.0,39.0,345.0,0.1467460655040408,0.4985507246376812,0.6104651162790697,0.2254335260115607,0.9523809523809524,0.8717948717948718,0.4127906976744186,0.2202898550724637,0.2956521739130435,0.2028985507246377,0.2254335260115607,694384,vsL,0.0476190476190476,0.0
bat,2025,694384,SL,all,vsL,274,122.0,152.0,89.0,42.0,8.0,20.0,33.0,70.0,52.0,42.0,274.0,0.1165461505742237,0.4452554744525547,0.7295081967213115,0.2763157894736842,0.9101123595505618,0.5238095238095238,0.3360655737704918,0.2226277372262773,0.2554744525547445,0.1897810218978102,0.2763157894736842,694384,vsL,0.0898876404494382,0.0
bat,2025,694384,ST,all,vsL,126,55.0,71.0,35.0,13.0,4.0,3.0,20.0,35.0,20.0,13.0,126.0,0.0535942152275627,0.4365079365079365,0.6363636363636364,0.1830985915492957,0.8857142857142857,0.7692307692307692,0.4363636363636363,0.2142857142857142,0.2777777777777778,0.1587301587301587,0.1830985915492957,694384,vsL,0.1142857142857142,0.0
bat,2025,694384,SV,all,vsL,7,2.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0029774564015312,0.2857142857142857,1.0,0.0,0.5,1.0,0.5,0.1428571428571428,0.2857142857142857,0.0,0.0,694384,vsL,0.5,0.0
bat,2025,694384,,all,vsL,47,0.0,47.0,0.0,21.0,0.0,4.0,0.0,0.0,0.0,21.0,47.0,0.0199914929817099,0.0,0.0,0.4468085106382978,1.0,0.8095238095238095,0.0,0.0851063829787234,0.0,0.0,0.4468085106382978,694384,vsL,0.0,0.0
bat,2025,694385,CH,all,vsR,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0769230769230769,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,694385,vsR,0.0,0.0
bat,2025,694385,FC,all,vsR,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0769230769230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,694385,vsR,0.0,0.0
bat,2025,694385,SI,all,vsR,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0769230769230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,694385,vsR,0.0,0.0
bat,2025,694385,SL,all,vsR,2,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1538461538461538,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,694385,vsR,0.0,0.0
bat,2025,694385,,all,vsR,8,0.0,8.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,0.6153846153846154,0.0,0.0,0.5,1.0,0.75,0.0,0.125,0.0,0.0,0.5,694385,vsR,0.0,0.0
bat,2025,694388,CH,all,vsL,65,18.0,47.0,18.0,24.0,5.0,9.0,0.0,11.0,7.0,24.0,65.0,0.1533018867924528,0.2769230769230769,1.0,0.5106382978723404,0.7222222222222222,0.625,0.2777777777777778,0.2153846153846154,0.1692307692307692,0.1076923076923077,0.5106382978723404,694388,vsL,0.2777777777777778,0.0
bat,2025,694388,CS,all,vsL,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0023584905660377,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,694388,vsL,0.0,0.0
bat,2025,694388,CU,all,vsL,44,16.0,28.0,11.0,9.0,3.0,5.0,5.0,9.0,7.0,9.0,44.0,0.1037735849056603,0.3636363636363636,0.6875,0.3214285714285714,0.7272727272727273,0.4444444444444444,0.5,0.2954545454545454,0.2045454545454545,0.1590909090909091,0.3214285714285714,694388,vsL,0.2727272727272727,0.0
bat,2025,694388,EP,all,vsL,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0047169811320754,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,694388,vsL,0.0,0.0
bat,2025,694388,FC,all,vsL,42,17.0,25.0,13.0,12.0,1.0,2.0,4.0,6.0,11.0,12.0,42.0,0.0990566037735849,0.4047619047619047,0.7647058823529411,0.48,0.9230769230769232,0.8333333333333334,0.2941176470588235,0.1666666666666666,0.1428571428571428,0.2619047619047619,0.48,694388,vsL,0.0769230769230769,0.0
bat,2025,694388,FF,all,vsL,142,57.0,85.0,45.0,31.0,4.0,16.0,12.0,28.0,29.0,31.0,142.0,0.3349056603773584,0.4014084507042254,0.7894736842105263,0.3647058823529411,0.9111111111111112,0.4838709677419355,0.2807017543859649,0.2253521126760563,0.1971830985915492,0.204225352112676,0.3647058823529411,694388,vsL,0.0888888888888888,0.0
bat,2025,694388,FS,all,vsL,9,2.0,7.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0212264150943396,0.2222222222222222,1.0,0.1428571428571428,0.5,1.0,0.5,0.1111111111111111,0.2222222222222222,0.0,0.1428571428571428,694388,vsL,0.5,0.0
bat,2025,694388,KC,all,vsL,6,2.0,4.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,6.0,0.0141509433962264,0.3333333333333333,1.0,0.75,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,0.75,694388,vsL,1.0,0.0
bat,2025,694388,SI,all,vsL,49,21.0,28.0,11.0,11.0,0.0,4.0,10.0,14.0,7.0,11.0,49.0,0.115566037735849,0.4285714285714285,0.5238095238095238,0.3928571428571428,1.0,0.6363636363636364,0.4761904761904761,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.3928571428571428,694388,vsL,0.0,0.0
bat,2025,694388,SL,all,vsL,45,15.0,30.0,10.0,10.0,2.0,6.0,5.0,13.0,2.0,10.0,45.0,0.1061320754716981,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.4,0.4666666666666667,0.2888888888888888,0.2888888888888888,0.0444444444444444,0.3333333333333333,694388,vsL,0.2,0.0
bat,2025,694388,ST,all,vsL,15,8.0,7.0,6.0,2.0,1.0,0.0,2.0,4.0,4.0,2.0,15.0,0.035377358490566,0.5333333333333333,0.75,0.2857142857142857,0.8333333333333334,1.0,0.375,0.2,0.2666666666666666,0.2666666666666666,0.2857142857142857,694388,vsL,0.1666666666666666,0.0
bat,2025,694388,,all,vsL,4,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0094339622641509,0.0,0.0,0.25,1.0,0.0,0.0,0.25,0.0,0.0,0.25,694388,vsL,0.0,0.0
bat,2025,694410,CU,all,vsR,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0277777777777777,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,694410,vsR,0.0,0.0
bat,2025,694410,FC,all,vsR,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0555555555555555,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,694410,vsR,0.0,0.0
bat,2025,694410,FF,all,vsR,8,2.0,6.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,8.0,0.2222222222222222,0.25,0.0,0.5,1.0,1.0,1.0,0.25,0.25,0.0,0.5,694410,vsR,0.0,0.0
bat,2025,694410,SI,all,vsR,3,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0833333333333333,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,694410,vsR,0.0,0.0
bat,2025,694410,SL,all,vsR,5,2.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.1388888888888889,0.4,1.0,0.0,0.5,1.0,0.5,0.2,0.4,0.0,0.0,694410,vsR,0.5,0.0
bat,2025,694410,,all,vsR,17,0.0,17.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,17.0,0.4722222222222222,0.0,0.0,0.2352941176470588,1.0,0.75,0.0,0.0588235294117647,0.0,0.0,0.2352941176470588,694410,vsR,0.0,0.0
bat,2025,694425,CU,all,vsR,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0384615384615384,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,694425,vsR,0.0,0.0
bat,2025,694425,FF,all,vsR,3,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.1153846153846153,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,694425,vsR,0.0,0.0
bat,2025,694425,SI,all,vsR,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0769230769230769,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,694425,vsR,0.0,0.0
bat,2025,694425,SL,all,vsR,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0384615384615384,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,694425,vsR,0.0,0.0
bat,2025,694425,ST,all,vsR,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0384615384615384,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,694425,vsR,0.0,0.0
bat,2025,694425,,all,vsR,18,0.0,18.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,10.0,18.0,0.6923076923076923,0.0,0.0,0.5555555555555556,1.0,0.7,0.0,0.1666666666666666,0.0,0.0,0.5555555555555556,694425,vsR,0.0,0.0
bat,2025,694444,,all,vsL,10,0.0,10.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,10.0,1.0,0.0,0.0,0.5,1.0,0.8,0.0,0.1,0.0,0.0,0.5,694444,vsL,0.0,0.0
bat,2025,694497,CH,all,vsL,117,29.0,88.0,25.0,25.0,10.0,12.0,4.0,19.0,10.0,25.0,117.0,0.1277292576419214,0.2478632478632478,0.8620689655172413,0.2840909090909091,0.6,0.52,0.4827586206896552,0.2222222222222222,0.1623931623931624,0.0854700854700854,0.2840909090909091,694497,vsL,0.4,0.0
bat,2025,694497,CU,all,vsL,72,34.0,38.0,18.0,10.0,3.0,6.0,15.0,22.0,12.0,10.0,72.0,0.0786026200873362,0.4722222222222222,0.5294117647058824,0.2631578947368421,0.8333333333333334,0.4,0.5294117647058824,0.3333333333333333,0.3055555555555556,0.1666666666666666,0.2631578947368421,694497,vsL,0.1666666666666666,0.0
bat,2025,694497,EP,all,vsL,9,6.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,9.0,0.009825327510917,0.6666666666666666,0.5,0.0,1.0,1.0,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,694497,vsL,0.0,0.0
bat,2025,694497,FA,all,vsL,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0010917030567685,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,694497,vsL,1.0,0.0
bat,2025,694497,FC,all,vsL,58,27.0,31.0,20.0,4.0,3.0,1.0,7.0,12.0,15.0,4.0,58.0,0.0633187772925764,0.4655172413793103,0.7407407407407407,0.1290322580645161,0.85,0.75,0.3703703703703703,0.1896551724137931,0.2068965517241379,0.2586206896551724,0.1290322580645161,694497,vsL,0.15,0.0
bat,2025,694497,FF,all,vsL,279,141.0,138.0,102.0,23.0,10.0,5.0,38.0,69.0,72.0,23.0,279.0,0.3045851528384279,0.5053763440860215,0.723404255319149,0.1666666666666666,0.9019607843137256,0.782608695652174,0.3404255319148936,0.1899641577060931,0.2473118279569892,0.2580645161290322,0.1666666666666666,694497,vsL,0.0980392156862745,0.0
bat,2025,694497,FS,all,vsL,28,4.0,24.0,4.0,14.0,1.0,9.0,0.0,0.0,4.0,14.0,28.0,0.0305676855895196,0.1428571428571428,1.0,0.5833333333333334,0.75,0.3571428571428571,0.25,0.3571428571428571,0.0,0.1428571428571428,0.5833333333333334,694497,vsL,0.25,0.0
bat,2025,694497,KC,all,vsL,21,7.0,14.0,5.0,3.0,0.0,2.0,2.0,3.0,4.0,3.0,21.0,0.0229257641921397,0.3333333333333333,0.7142857142857143,0.2142857142857142,1.0,0.3333333333333333,0.2857142857142857,0.1904761904761904,0.1428571428571428,0.1904761904761904,0.2142857142857142,694497,vsL,0.0,0.0
bat,2025,694497,KN,all,vsL,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0010917030567685,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,694497,vsL,0.0,0.0
bat,2025,694497,SI,all,vsL,134,69.0,65.0,43.0,16.0,2.0,1.0,25.0,35.0,34.0,16.0,134.0,0.1462882096069869,0.5149253731343284,0.6231884057971014,0.2461538461538461,0.9534883720930232,0.9375,0.391304347826087,0.208955223880597,0.2611940298507462,0.2537313432835821,0.2461538461538461,694497,vsL,0.0465116279069767,0.0
bat,2025,694497,SL,all,vsL,122,51.0,71.0,36.0,23.0,8.0,13.0,15.0,27.0,24.0,23.0,122.0,0.1331877729257642,0.4180327868852459,0.7058823529411765,0.323943661971831,0.7777777777777778,0.4347826086956522,0.4509803921568627,0.2950819672131147,0.221311475409836,0.1967213114754098,0.323943661971831,694497,vsL,0.2222222222222222,0.0
bat,2025,694497,ST,all,vsL,34,20.0,14.0,10.0,4.0,1.0,3.0,10.0,12.0,8.0,4.0,34.0,0.037117903930131,0.5882352941176471,0.5,0.2857142857142857,0.9,0.25,0.55,0.4117647058823529,0.3529411764705882,0.2352941176470588,0.2857142857142857,694497,vsL,0.1,0.0
bat,2025,694497,SV,all,vsL,6,3.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,6.0,0.0065502183406113,0.5,0.3333333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.6666666666666666,694497,vsL,0.0,0.0
bat,2025,694497,,all,vsL,34,0.0,34.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,10.0,34.0,0.037117903930131,0.0,0.0,0.2941176470588235,1.0,0.7,0.0,0.088235294117647,0.0,0.0,0.2941176470588235,694497,vsL,0.0,0.0
bat,2025,694514,CH,all,vsL,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,694514,vsL,0.0,0.0
bat,2025,694514,CU,all,vsL,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,694514,vsL,0.0,0.0
bat,2025,694514,FC,all,vsL,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,694514,vsL,0.0,0.0
bat,2025,694514,FF,all,vsL,8,6.0,2.0,5.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,8.0,0.5333333333333333,0.75,0.8333333333333334,0.5,1.0,1.0,0.1666666666666666,0.125,0.5,0.25,0.5,694514,vsL,0.0,0.0
bat,2025,694514,KC,all,vsL,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.1333333333333333,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,694514,vsL,0.0,0.0
bat,2025,694514,,all,vsL,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,694514,vsL,0.0,0.0
bat,2025,694580,FF,all,vsR,3,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,694580,vsR,0.0,0.0
bat,2025,694580,SL,all,vsR,3,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,694580,vsR,0.0,0.0
bat,2025,694661,FC,all,vsR,2,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.1428571428571428,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,694661,vsR,0.0,0.0
bat,2025,694661,FF,all,vsR,5,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,0.3571428571428571,0.6,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6,0.4,0.2,0.5,694661,vsR,0.5,0.0
bat,2025,694661,FS,all,vsR,3,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.2142857142857142,0.6666666666666666,1.0,0.0,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,694661,vsR,0.5,0.0
bat,2025,694661,KC,all,vsR,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1428571428571428,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,694661,vsR,0.0,0.0
bat,2025,694661,SL,all,vsR,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0714285714285714,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,694661,vsR,0.0,0.0
bat,2025,694661,ST,all,vsR,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0714285714285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,694661,vsR,0.0,0.0
bat,2025,694671,CH,all,vsR,318,97.0,221.0,69.0,65.0,18.0,44.0,26.0,65.0,32.0,65.0,318.0,0.1274549098196392,0.3050314465408805,0.711340206185567,0.2941176470588235,0.7391304347826086,0.323076923076923,0.4536082474226804,0.2767295597484276,0.2044025157232704,0.10062893081761,0.2941176470588235,694671,vsR,0.2608695652173913,0.0
bat,2025,694671,CS,all,vsR,2,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0008016032064128,1.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,694671,vsR,0.0,0.0
bat,2025,694671,CU,all,vsR,108,32.0,76.0,16.0,24.0,2.0,14.0,16.0,14.0,18.0,24.0,108.0,0.0432865731462925,0.2962962962962963,0.5,0.3157894736842105,0.875,0.4166666666666666,0.5625,0.2962962962962963,0.1296296296296296,0.1666666666666666,0.3157894736842105,694671,vsR,0.125,0.0
bat,2025,694671,EP,all,vsR,3,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0012024048096192,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,694671,vsR,0.0,0.0
bat,2025,694671,FA,all,vsR,5,4.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,0.002004008016032,0.8,0.5,0.0,0.5,1.0,0.5,0.4,0.4,0.4,0.0,694671,vsR,0.5,0.0
bat,2025,694671,FC,all,vsR,180,80.0,100.0,52.0,26.0,3.0,13.0,25.0,41.0,39.0,26.0,180.0,0.0721442885771543,0.4444444444444444,0.65,0.26,0.9423076923076924,0.5,0.35,0.2277777777777777,0.2277777777777777,0.2166666666666666,0.26,694671,vsR,0.0576923076923076,0.0
bat,2025,694671,FF,all,vsR,796,343.0,453.0,239.0,120.0,29.0,39.0,95.0,190.0,153.0,120.0,796.0,0.3190380761523046,0.4309045226130653,0.6967930029154519,0.2649006622516556,0.8786610878661087,0.675,0.3615160349854227,0.2047738693467336,0.2386934673366834,0.1922110552763819,0.2649006622516556,694671,vsR,0.1213389121338912,0.0
bat,2025,694671,FS,all,vsR,51,11.0,40.0,10.0,10.0,3.0,6.0,1.0,9.0,2.0,10.0,51.0,0.020440881763527,0.2156862745098039,0.9090909090909092,0.25,0.7,0.4,0.3636363636363636,0.196078431372549,0.1764705882352941,0.0392156862745098,0.25,694671,vsR,0.3,0.0
bat,2025,694671,KC,all,vsR,34,13.0,21.0,6.0,4.0,0.0,0.0,7.0,8.0,5.0,4.0,34.0,0.013627254509018,0.3823529411764705,0.4615384615384615,0.1904761904761904,1.0,1.0,0.5384615384615384,0.2058823529411764,0.2352941176470588,0.1470588235294117,0.1904761904761904,694671,vsR,0.0,0.0
bat,2025,694671,KN,all,vsR,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004008016032064,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,694671,vsR,0.0,0.0
bat,2025,694671,SI,all,vsR,441,203.0,238.0,120.0,66.0,13.0,10.0,80.0,106.0,97.0,66.0,441.0,0.176753507014028,0.4603174603174603,0.5911330049261084,0.2773109243697479,0.8916666666666666,0.8484848484848485,0.458128078817734,0.2335600907029478,0.2403628117913832,0.2199546485260771,0.2773109243697479,694671,vsR,0.1083333333333333,0.0
bat,2025,694671,SL,all,vsR,338,136.0,202.0,92.0,67.0,10.0,33.0,44.0,64.0,72.0,67.0,338.0,0.1354709418837675,0.4023668639053254,0.6764705882352942,0.3316831683168317,0.8913043478260869,0.5074626865671642,0.3970588235294117,0.257396449704142,0.1893491124260355,0.2130177514792899,0.3316831683168317,694671,vsR,0.108695652173913,0.0
bat,2025,694671,ST,all,vsR,188,63.0,125.0,50.0,30.0,4.0,18.0,12.0,39.0,24.0,30.0,188.0,0.0753507014028056,0.3351063829787234,0.7936507936507936,0.24,0.92,0.4,0.2539682539682539,0.1808510638297872,0.2074468085106383,0.1276595744680851,0.24,694671,vsR,0.08,0.0
bat,2025,694671,SV,all,vsR,22,5.0,17.0,2.0,5.0,2.0,1.0,3.0,5.0,0.0,5.0,22.0,0.008817635270541,0.2272727272727272,0.4,0.2941176470588235,0.0,0.8,1.0,0.2727272727272727,0.2272727272727272,0.0,0.2941176470588235,694671,vsR,1.0,0.0
bat,2025,694671,,all,vsR,8,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0032064128256513,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,694671,vsR,0.0,0.0
