mlb_id,retro_id,bbref_id,full_name
119271.0,montc001,montoch01,Charlie Montoyo
111119.0,bluev001,bluevi01,Vida Blue
117718.0,levew101,leverwa01,Walt Leverenz
113560.0,dresb101,dressbo01,Bob Dresser
111292.0,bowes001,bowersh01,Shane Bowers
641541.0,duplj001,duplajo01,Jon Duplantier
121629.0,salaa001,salazan01,Angel Salazar
114887.0,goetj101,goetzjo01,John Goetz
407927.0,gracf001,gracefr01,Frank Gracesqui
122727.0,steib101,steinbe01,Ben Steiner
121371.0,roebe101,roebued01,Ed Roebuck
456387.0,feier001,feierry01,Ryan Feierabend
461833.0,hughp001,hugheph01,Phil Hughes
120764.0,pridj101,priddje01,Jerry Priddy
455970.0,mccrb001,mccrobo01,Bob McCrory
114011.0,farme101,farmeed01,Ed Farmer
112847.0,cromn101,crompne01,Ned Crompton
276054.0,clarb003,clarkbr02,Brady Clark
120834.0,quill101,quillle01,Lee Quillin
115658.0,heade101,headed01,Ed Head
122935.0,sulag101,sulargu01,Guy Sularz
115359.0,hallt102,halleto01,Tom Haller
543677.0,ramsm003,ramsema01,Matt Ramsey
113546.0,draks102,drakesa01,Sammy Drake
115786.0,henrg101,henryge01,George Henry
123845.0,walkc101,walkecu01,Curt Walker
110158.0,alleb104,allenbo02,Bob Allen
122622.0,sprij101,sprinjo01,Joe Sprinz
817011.0,taylr103,tayloro02,Ross Taylor
668670.0,rogej004,rogerja03,Jake Rogers
119351.0,mored103,morehda01,Dave Morehead
543278.0,hardb001,hardybl01,Blaine Hardy
642100.0,speig001,speiega01,Gabe Speier
429984.0,procs001,proctsc01,Scott Proctor
407783.0,gearg001,gearyge01,Geoff Geary
608339.0,greez001,greenza01,Zach Green
123503.0,turab001,turanbr01,Brian Turang
118782.0,mckir101,mckinri01,Rich McKinney
818971.0,hoodd102,hooddo02,Dozier Hood
820413.0,bradr101,bradl03,Red Bradley
665673.0,gaget701,,Tom Gage
114429.0,friah001,friasha01,Hanley Frias
118500.0,mcadj101,mcadaja01,Jack McAdams
115887.0,hickb001,hickebr01,Bryan Hickerson
110891.0,berej002,bereja01,Jason Bere
112707.0,corwa101,corwial01,Al Corwin
121124.0,rhodr001,rhoderi01,Rick Rhoden
818041.0,morry101,morriye01,Yellow Horse Morris
122093.0,sheas102,sheast01,Steve Shea
119232.0,molef101,molefe01,Fenton Mole
117440.0,lampk101,lampake01,Keith Lampard
150467.0,andrc001,andrecl01,Clayton Andrews
820286.0,bufoo101,,Ora Buford
119748.0,newnp101,newnapa01,Pat Newnam
816586.0,wille104,williel01,Elbert Williams
819959.0,cozah101,cozarha01,Harry Cozart
120385.0,pennk101,pennike01,Kewpie Pennington
818224.0,mckef102,mckelfr01,Fred McKelvin
592288.0,emank001,emanuke01,Kent Emanuel
114349.0,fowla101,fowlear01,Art Fowler
122801.0,stinh101,stineha01,William Stein
110570.0,barks101,barklsa01,Sam Barkley
621559.0,morom001,morofma01,Max Moroff
820763.0,adamu101,adams05,Adams
123878.0,walse101,walshed01,Ed Walsh
687551.0,gilbd001,gilbedr01,Drew Gilbert
608348.0,kellc002,kellyca02,Carson Kelly
120379.0,pencr101,penceru01,Russell Pence
111680.0,bullg101,bullage01,George Bullard
476134.0,omogb001,omogrbr01,Brian Omogrosso
650668.0,mejih001,mejiahu01,Humberto Mejía
690953.0,abelm001,abelmi01,Mick Abel
571465.0,barnj801,,Jeremy Barnes
663647.0,hayek001,hayeske01,Ke'Bryan Hayes
110827.0,bellj101,bellje01,Jerry Bell
117135.0,klagf101,klagefr01,Fred Klages
122456.0,smitr103,smithru01,Rufus Smith
119714.0,nelst101,nelsoto01,Tommy Nelson
453974.0,marsl001,marsolo01,Lou Marson
113355.0,dietd101,dietzdi01,Dick Dietz
111014.0,biscf101,biscafr01,Frank Biscan
119327.0,moorw101,moorewi01,Wilcy Moore
819902.0,currg102,currygo01,Homer Curry
120604.0,pittc001,pittach01,Chris Pittaro
123165.0,taylz102,tayloza01,Z. H. Taylor
425475.0,loopa001,loopeaa01,Aaron Looper
475733.0,doylb801,,Blake Doyle
118644.0,mcdoj106,mcdonji02,Malcolm MacDonald
114047.0,feine101,feinbed01,Eddie Feinberg
816539.0,willt104,willito03,Tom Williams
123022.0,swanr101,swansre01,Red Swanson
113297.0,desto001,destror01,Orestes Destrade
119906.0,obris101,o'brisy01,Syd O'Brien
484662.0,peted701,,Dan Peterson
435062.0,kendh001,kendrho01,Howie Kendrick
817329.0,scotd103,,Death Valley Scott
606930.0,barnj002,barneja01,Jacob Barnes
427095.0,danlk901,,Kerwin Danley
467761.0,hernf003,hernafe03,Fernando Hernández
122276.0,sirom001,sirotmi01,Mike Sirotka
122479.0,smoyh101,smoyehe01,Henry Smoyer
132880.0,wardd002,wardda01,Daryle Ward
117413.0,lajed101,lajesdi01,Dick Lajeskie
645307.0,sancr003,sanchri01,Ricardo Sanchez
114456.0,frocs101,frocksa01,Sam Frock
639723.0,millb903,,Brennan Miller
689225.0,brieb001,briesbe01,Beau Brieske
114187.0,fitzd101,fitzgde01,Dennis Fitzgerald
121432.0,rondg101,rondogi01,Gil Rondón
123295.0,thomf106,thompfr03,Fresco Thompson
113104.0,davii103,davisge02,George Davis
463936.0,lopeo801,,Omar López
521230.0,hendl001,hendrli01,Liam Hendriks
113832.0,ely-b101,elybo01,Bones Ely
111145.0,boehb001,boehrbr01,Brian Boehringer
113743.0,edled101,edlerda01,Dave Edler
543308.0,hickj001,hicksjo02,John Hicks
502034.0,burre001,burriem01,Emmanuel Burriss
818607.0,kingc103,kingch02,Charlie King
112838.0,critm101,critcmo01,Morrie Critchley
427452.0,schab801,schaebo99,Bob Schaefer
686475.0,tolbt001,tolbety01,Tyler Tolbert
689167.0,lindj006,lindgje01,Jeff Lindgren
818898.0,irvic101,irvinca01,Cal Irvin
117361.0,kuipd001,kuipedu01,Duane Kuiper
121307.0,robid101,robinde01,Dewey Robinson
113548.0,drakt101,draketo01,Tom Drake
115055.0,graul101,graulle01,Billy Graulich
435063.0,napom001,napolmi01,Mike Napoli
115031.0,grahr101,graharo01,Roy Graham
115678.0,heats101,heathsp01,Spencer Heath
819817.0,deann101,deanne01,Nelson Dean
150259.0,philj002,phillja03,Jason Phillips
114016.0,farrj101,farrji01,Jim Farr
113853.0,englr101,engleri01,Rick Engle
818484.0,lindw104,lindswi01,William Lindsey
643325.0,giroc001,girodch01,Chad Girodo
817575.0,reynj102,reynojo01,Joe Reynolds
118021.0,lutzj101,lutzjo01,Joe Lutz
150092.0,mcdod001,mcdondo01,Donzell McDonald
819855.0,davib112,,Bunch Davis
518585.0,cruzf002,cruzfe01,Fernando Cruz
119447.0,mossr101,mossra01,Ray Moss
642558.0,juraa001,juradar01,Ariel Jurado
117360.0,kuhnc101,kuhnsch01,Charlie Kuhns
112949.0,cuppn101,cuppyni01,George Cuppy
116654.0,jolls101,jollesm01,Smead Jolley
116425.0,jackd101,jacksda01,Darrell Jackson
518626.0,donaj001,donaljo02,Josh Donaldson
119765.0,nicht101,nichotr01,Tricky Nichols
120197.0,palml101,palmelo01,Lowell Palmer
123044.0,sweeb102,sweenbi02,Bill Sweeney
115498.0,harrj106,harrejo01,John Harrell
117018.0,kerrd102,kerrdo01,Doc Kerr
820156.0,,carte03,Carter
150291.0,venam002,venafmi01,Mike Venafro
407911.0,franf001,francfr01,Frank Francisco
112291.0,cihoe101,cihoced01,Ed Cihocki
112030.0,carrg001,carragi01,Giovanni Carrara
408074.0,hodgt001,hodgetr01,Trey Hodges
623180.0,mejis001,mejiase01,Seth Mejias-Brean
817075.0,straf101,stratfe01,Felton Stratton
622110.0,duffm002,duffyma01,Matt Duffy
117138.0,klawa101,klawial01,Al Klawitter
132961.0,jenkg001,jenkige01,Geoff Jenkins
123457.0,tremc001,tremich01,Chris Tremie
110539.0,banna001,bannial01,Alan Bannister
119034.0,midke101,midkiez01,Ezra Midkiff
120081.0,orwoo101,orwolos01,Ossie Orwoll
115679.0,heatt101,heathto01,Tommy Heath
110059.0,adamd102,adamsdi01,Dick Adams
115701.0,heidj101,heideja01,Jack Heidemann
818785.0,,johns12,Johnson
657612.0,hillt002,hillti01,Tim Hill
818816.0,,jenki03,Ben Jenkins
121506.0,rowek101,roweke01,Ken Rowe
124462.0,winsh101,winstha01,Hank Winston
680704.0,sandn001,sandlni01,Nick Sandlin
400154.0,sardd001,sardida01,Dane Sardinha
680755.0,fishb002,fishebr02,Braydon Fisher
118462.0,mavib101,mavisbo01,Bob Mavis
427229.0,hirsj901,,John Hirschbeck
506924.0,cards001,cardust01,Stephen Cardullo
116292.0,hughb102,hughebi02,Bill Hughes
430321.0,yound003,youngde03,Delmon Young
663542.0,hudsb001,hudsobr01,Bryan Hudson
118068.0,macdh101,macdoha01,Harvey MacDonald
113495.0,dougp102,doughpa01,Patsy Dougherty
113444.0,donlm101,donlimi01,Mike Donlin
114965.0,gordr101,gordira01,Ray Gordinier
112344.0,clart001,clarkte01,Terry Clark
819497.0,forrj101,,James Forrest
124580.0,worrt002,worreti01,Tim Worrell
123539.0,tyrid101,tyrivda01,Dave Tyriver
475479.0,pheld001,phelpda01,David Phelps
818354.0,marlj101,,J. F. Marlota
121290.0,robeg101,roberge01,Gene Robertson
111144.0,boehl101,boehmle01,Len Boehmer
277409.0,sandj001,sandbja01,Jared Sandberg
110045.0,adamr101,adamsre01,Red Adams
819095.0,heatu102,heath04,Heath
150326.0,lundd001,lundqda01,David Lundquist
116703.0,jonej103,jonesjo02,John Jones
669742.0,halld003,hallda02,Darick Hall
448281.0,dools001,doolise01,Sean Doolittle
111786.0,busbp101,busbypa01,Paul Busby
113793.0,eldrc001,eldreca01,Cal Eldred
114570.0,ganzc101,ganzech01,Charlie Ganzel
110236.0,andeg001,anderga01,Garret Anderson
113018.0,dalyb101,dalybe01,Bert Daly
112308.0,clanb102,clancbi01,Bill Clancy
113531.0,doyll101,doylela01,Larry Doyle
663624.0,mounr001,mountry01,Ryan Mountcastle
818136.0,mille108,,Eugene Milliner
114113.0,figgm001,figgami01,Mike Figga
119008.0,meyeb001,meyerbr01,Brian Meyer
132960.0,martg001,martigr01,Greg Martinez
120221.0,parkc002,parkch01,Chan Ho Park
118238.0,mannf101,mannfr01,Fred Mann
115308.0,hahnf101,hahnfr01,Fred Hahn
122689.0,starg101,starnge01,George Starnagle
117531.0,lathb101,lathrbi01,Bill Lathrop
113367.0,dillh101,dilliha01,Harley Dillinger
819962.0,cox-a101,coxal01,Alphonso Cox
118776.0,mckee103,mckened01,Ed McKenna
488862.0,escoy001,escobyu01,Yunel Escobar
115935.0,hillg001,hillgl01,Glenallen Hill
820199.0,canaj102,canadji01,Jim Canada
672832.0,pinei001,pinedis01,Israel Pineda
114414.0,fregj101,fregoji01,Jim Fregosi
123825.0,walkh102,walkeha01,Harry Walker
544150.0,suara001,suareal01,Albert Suárez
150418.0,dalec001,daleca01,Carl Dale
682868.0,ramob001,ramosbr01,Bryan Ramos
114433.0,frids101,fridask01,Grier Friday
116396.0,iorgd001,iorgda01,Dane Iorg
124596.0,wrigg102,wrighgl01,Glenn Wright
110148.0,alleh101,allenho01,Horace Allen
112345.0,clarw001,clarkwi02,Will Clark
400128.0,sanca003,sanchal03,Alex Sánchez
118435.0,mattb102,matthbo01,Charles Matthews
117121.0,kirke101,kirkpen01,Enos Kirkpatrick
500779.0,quinj001,quintjo01,Jose Quintana
818962.0,hoskb101,hoskibi01,Bill Hoskins
116808.0,kahlb101,kahlebo01,Bob Kahle
115873.0,hetze001,hetzeer01,Eric Hetzel
122804.0,stinb101,stinsbo01,Bob Stinson
112263.0,chrib102,chrisbr01,Bruce Christensen
113491.0,dottd101,dottedu01,Dutch Dotterer
117185.0,knerl101,knerrlo01,Lou Knerr
123424.0,towni101,townsir01,Ira Townsend
408202.0,garcl003,garcilu02,Luis García
676510.0,hoffn001,hoffmno01,Nolan Hoffman
110357.0,asseb101,asselbr01,Brian Asselstine
112340.0,clarb106,clarkbo01,Bob Clark
819119.0,hawkr101,hawkiro01,Robert Hawkins
120516.0,phild104,phillda02,Dee Phillips
124364.0,willv101,willivi01,Vic Willis
571830.0,joset001,josepto01,Tommy Joseph
661388.0,contw002,contrwi02,William Contreras
818039.0,morsr101,,Roy Morse
120821.0,pyznt001,pyznati01,Tim Pyznarski
132786.0,roskj001,roskojo01,John Roskos
113647.0,dupef101,dupeefr01,Frank Dupee
122867.0,stree101,streled01,Ed Strelecki
430636.0,sneli001,snellia01,Ian Snell
113557.0,dresc101,dressch01,Chuck Dressen
817897.0,owenw101,owenswi01,Will Owens
595453.0,wallc001,wallach01,Chad Wallach
110557.0,barcg101,barclge01,George Barclay
819696.0,dudle101,dudleed01,Ed Dudley
114810.0,gillj102,gilliji01,Jim Gilliam
123326.0,thurg001,thurmga01,Gary Thurman
112640.0,coomb101,coombbo01,Bobby Coombs
110192.0,alstt101,alstoto01,Tom Alston
543359.0,jennd003,jennida01,Dan Jennings
116185.0,housp001,housepa02,Paul Householder
116486.0,jameb103,jamesbi01,Bill James
682515.0,portl001,portelo01,Logan Porter
427189.0,gomeo801,,Orlando Gomez
120196.0,palmj001,palmeji01,Jim Palmer
119948.0,offej001,offerjo01,José Offerman
113960.0,ewola101,ewoldar01,Art Ewoldt
116740.0,jonet002,jonesti02,Tim Jones
122985.0,sunds101,sundrst01,Steve Sundra
113831.0,ely-h101,elyha01,Harry Ely
663527.0,nevit001,nevinty01,Tyler Nevin
817859.0,parkc101,parksch01,Charlie Parks
132788.0,millk005,millake01,Kevin Millar
642546.0,hernj004,hernajo02,Jonathan Hernández
456379.0,albua001,albural01,Al Alburquerque
519229.0,rosis001,rosinse01,Seth Rosin
133741.0,lopem001,lopezme01,Mendy López
115838.0,herre101,herred01,Joseph Herr
120655.0,polll101,pollilo01,Lou Polli
111891.0,callp101,callapa01,Pat Callaghan
110815.0,bellb001,bellbu01,Buddy Bell
124521.0,woltr101,woltery01,Rynie Wolters
608475.0,lugod001,lugoda01,Dawel Lugo
819905.0,cunnm102,cunnima01,Marion Cunningham
113869.0,eppsa101,eppsau01,Aubrey Epps
276371.0,santj003,santajo02,Johan Santana
335992.0,spurj001,spurgja01,Jay Spurgeon
427228.0,hillp801,,Perry Hill
124241.0,wiegt001,wieghto01,Tom Wieghaus
110242.0,andej102,anderjo02,John Anderson
669912.0,sneak001,sneadki01,Kirby Snead
118669.0,mcfal101,mcfadle01,Leon McFadden
427424.0,reynj901,,Jim Reynolds
120592.0,pipge101,pipgred01,Ed Pipgras
113366.0,dillp101,dillhpi01,Pickles Dillhoefer
694363.0,shusj001,shustja01,Jared Shuster
116668.0,jonec105,jonesch02,Charlie Jones
607609.0,ladwa001,ladwiaj01,A. J. Ladwig
817532.0,ritcu101,ritch02,Ritchie
122865.0,streg101,streega01,Gabby Street
110531.0,banks001,bankhsc01,Scott Bankhead
114061.0,fenwb101,fenwibo01,Bobby Fenwick
820615.0,bakeh102,bakerhe01,Henry Baker
459371.0,ramir004,ramirra03,Ramón Ramírez
120325.0,pazim101,pazikmi01,Mike Pazik
819371.0,glenh102,glennha02,Hap Glenn
431077.0,shanb701,,Bill Shannon
124602.0,wrigj101,wrighji03,Jim Wright
818363.0,mannm101,mannima01,Max Manning
116800.0,jutzs101,jutzesk01,Skip Jutze
121247.0,riveb101,riverbo01,Bombo Rivera
124221.0,whitj102,whitnji01,Jim Whitney
116776.0,joycm101,joycemi01,Mike Joyce
592811.0,triga001,triggan01,Andrew Triggs
124422.0,wilsr101,wilsoro01,Roy Wilson
407810.0,santf002,santofr01,Francisco Santos
110026.0,abrac101,abramca01,Cal Abrams
516853.0,rodrw003,rodriwi02,Wilking Rodríguez
121662.0,sancr101,sanchra01,Raúl Sánchez
817762.0,perre101,perryed01,Eddie Berry
115660.0,healt101,healeto01,Tom Healey
121833.0,schmh101,schmihe01,Henry Schmidt
117623.0,leevs101,leevesa01,Sam Leever
118710.0,mcgig101,mcgingu01,Gus McGinnis
573769.0,riggj901,,Jeremy Riggs
120614.0,plane102,planeem01,Emil Planeta
661309.0,marta006,martiad01,Adrián Martinez
116866.0,kavam101,kavanma01,Marty Kavanagh
120233.0,parkr001,parkeri01,Rick Parker
136663.0,seguf001,seguife01,Fernando Seguignol
119712.0,nelst102,nelsote01,Tex Nelson
276361.0,evera001,everead01,Adam Everett
124324.0,willm105,willima02,Mark Williams
114351.0,fowld101,fowledi01,Dick Fowler
120231.0,parkj101,parkeja01,Jay Parker
502151.0,huffc001,huffmch01,Chad Huffman
150128.0,stard001,starkde01,Denny Stark
459941.0,buckt001,bucktr01,Travis Buck
502154.0,britz001,brittza01,Zack Britton
114603.0,garda101,gardnar01,Art Gardner
110944.0,bertr101,bertore01,Reno Bertoia
816504.0,wilsj107,wilsoji04,Jimmy Wilson
544838.0,gonzm004,gonzami04,Miguel González
817607.0,ray-o101,rayot01,Otto Ray
124474.0,wiser102,wisero01,Roy Wise
817118.0,stann101,stanlne01,Neck Stanley
119824.0,noldd101,nolddi01,Dick Nold
819132.0,harvb101,harvebi01,Bill Harvey
118150.0,maguj101,maguija01,Jack Maguire
543788.0,skipk001,skipwky01,Kyle Skipworth
124122.0,wethj001,wetheje01,Jeff Wetherby
118540.0,mccad101,mccaldu01,Dutch McCall
111154.0,boglw101,boglewa01,Warren Bogle
605388.0,morga001,morgaad01,Adam Morgan
118677.0,mcfam101,mcfarmo01,Monte McFarland
817879.0,palml102,palmele01,Leon Palmer
113459.0,donoj101,donovje01,Jerry Donovan
115893.0,hickc101,hickmch01,Charlie Hickman
642201.0,white006,whiteel04,Eli White
275700.0,abrew001,abreuwi01,Winston Abreu
457483.0,garca002,garcian01,Anderson García
120312.0,pauxs101,pauxtsi01,Si Pauxtis
592859.0,wilks001,wilkest01,Stevie Wilkerson
117193.0,knigg101,knighge01,George Knight
116327.0,huntb001,huntebr01,Brian Hunter
121680.0,sandc101,sandsch01,Charlie Sands
115721.0,heith101,heitmhe01,Heinie Heitmuller
124381.0,wilsc101,wilsoch02,Charlie Wilson
687606.0,schup002,schulpa01,Paxton Schultz
114029.0,farrb101,farrebi01,Farrell
118118.0,maddj101,maddoje01,Jerry Maddox
110188.0,aloum101,alouma01,Matty Alou
115348.0,hallm001,hallme01,Mel Hall
641482.0,cortn001,cortene01,Néstor Cortés
820652.0,atkia102,atkinab01,Abe Atkins
150202.0,browd002,brownde02,Dee Brown
119116.0,millr111,millero02,Ronny Miller
120652.0,polik101,polivke01,Ken Polivka
118966.0,merca101,merchan01,Andy Merchant
121035.0,reilc102,reillch02,Charlie Reilly
115738.0,hempd101,hempdu01,Ducky Hemp
111102.0,blise101,blissel01,Elmer Bliss
501985.0,minom001,minormi01,Mike Minor
818192.0,medil101,medinla01,Lázaro Medina
817642.0,raglh101,raglahe01,Herlen Ragland
819298.0,,gray03,Gray
110350.0,ashba001,ashbyal01,Alan Ashby
820488.0,blaib103,blairbi02,Bill Blair
571757.0,hazej001,hazelje01,Jeremy Hazelbaker
408210.0,figgc001,figgich01,Chone Figgins
818126.0,miraj101,mirabju01,Juanelo Mirabal
113500.0,dougp101,douglph01,Phil Douglas
118628.0,mcder101,mcderre01,Red McDermott
150081.0,petek001,peterky01,Kyle Peterson
656876.0,rasmd002,rasmudr01,Drew Rasmussen
277411.0,belit001,belitto01,Todd Belitz
666818.0,frial001,friaslu01,Luis Frías
121234.0,ritct001,ritchto01,Todd Ritchie
112990.0,dahlj102,dahlja01,Jay Dahl
121985.0,selbb001,selbybi01,Bill Selby
669222.0,senzn001,senzeni01,Nick Senzel
400309.0,cogat001,coganto01,Tony Cogan
642721.0,gutik001,gutieke01,Kelvin Gutiérrez
123413.0,torrr102,torreri01,Ricardo Torres
113188.0,deckj101,deckejo01,Joe Decker
115004.0,grabj101,grabojo01,Johnny Grabowski
453362.0,valac001,valaich01,Chris Valaika
699537.0,foxxl701,,Loren Foxx
122527.0,solom101,solommo01,Mose Solomon
483584.0,funnt901,,Tyler Funneman
407485.0,olsek001,olsenke01,Kevin Olsen
119619.0,myerb102,myersbe01,Bert Myers
688138.0,evanl001,evanslo01,Logan Evans
115045.0,granj102,grantji01,Jim Grant
122640.0,stahl101,stahlla01,Larry Stahl
820581.0,barob101,barobe01,Bernardo Baró
123162.0,taylb103,taylobi01,Billy Taylor
116527.0,jenna101,jennial01,Alamazoo Jennings
121484.0,rossc101,rossmcl01,Claude Rossman
666214.0,wentj001,wentzjo01,Joey Wentz
118786.0,mcknj001,mcknije01,Jeff McKnight
119884.0,oberk001,oberkke01,Ken Oberkfell
122759.0,stepw101,stephwa01,Walter Stephenson
115534.0,harrb106,harribu01,Bucky Harris
114012.0,farmj101,farmeja01,Jack Farmer
118251.0,manrf001,manrifr01,Fred Manrique
111608.0,browc105,brownca01,Cal Browning
121039.0,reilt101,reillto01,Tom Reilly
657681.0,mcgrk001,mcgraky01,Kyle McGrath
664139.0,gibai001,gibauia01,Ian Gibaut
116175.0,houcs101,houcksa01,Sadie Houck
123187.0,tennf101,tennefr01,Fred Tenney
110171.0,allid001,allisda01,Dana Allison
122823.0,stong103,stonege03,Gene Stone
112312.0,clard106,clarede01,Denny Clare
817770.0,perru101,perry03,Perry
117950.0,lovut001,lovulto01,Torey Lovullo
521428.0,lin-c001,linch01,Che-Hsuan Lin
453064.0,tulot001,tulowtr01,Troy Tulowitzki
444857.0,felds001,feldmsc01,Scott Feldman
447755.0,delas001,delabst01,Steve Delabar
110049.0,adamg102,adamsge01,George Adams
819231.0,haler103,halere01,Red Hale
124541.0,woodb101,woodbo01,Bob Wood
124231.0,wickd101,wickeda01,Dave Wickersham
123570.0,unsed101,unserde01,Del Unser
121830.0,schmd001,schmida01,Dave Schmidt
113985.0,fajah001,fajarhe01,Héctor Fajardo
115948.0,hillc101,hillech01,Chuck Hiller
111576.0,browm003,brownmi01,Mike Brown
123755.0,vorhc101,vorhecy01,Cy Vorhees
150221.0,lincm001,lincomi01,Mike Lincoln
818373.0,malcu101,malco01,Malcolm
124093.0,werhj101,werhajo01,Johnny Werhas
818008.0,nanca101,nancear01,Francis Nance
112920.0,culbl101,culbele01,Leon Culberson
608032.0,estec001,estevca01,Carlos Estévez
508892.0,triuc001,triunca01,Carlos Triunfel
112799.0,crawf101,crawffo01,Forrest Crawford
113801.0,ellil101,elliola01,Larry Elliot
116942.0,kellg101,kellyge01,George Kelly
819814.0,deanc102,deanch02,Charles Dean
118303.0,marrl101,marrle01,Lefty Marr
118122.0,madit101,madigto01,William Madigan
120249.0,parrl002,parrila01,Larry Parrish
429721.0,ringr001,ringro01,Royce Ring
123746.0,voigj001,voigtja01,Jack Voigt
820329.0,browj115,brownja05,James Brown
111398.0,branm001,brantmi01,Mickey Brantley
150298.0,lunaf001,lunarfe01,Fernando Lunar
118691.0,mcgef101,mcgeefr01,Frank McGee
111027.0,bitkj001,bitkejo01,Joe Bitker
112492.0,colec102,coletch01,Chris Coletta
114880.0,godaj101,godarjo01,John Godar
116273.0,huffp001,huffmph01,Phil Huffman
119224.0,mogrg101,mogrige01,George Mogridge
111673.0,bufod001,buforda01,Damon Buford
120383.0,pennk102,penneke01,Ken Penner
818938.0,hubew101,huberwi01,Willie Hubert
113632.0,dunlb101,dunlabi01,Bill Dunlap
453400.0,johnc003,johnsch05,Chris Johnson
122183.0,shoor101,shoopro01,Ron Shoop
818678.0,,jonesji03,Jim Jones
664161.0,swarm001,swarmma01,Matt Swarmer
115003.0,graba101,graboal01,Al Grabowski
114304.0,fordw102,fordwe01,Wenty Ford
118918.0,meinf101,meinkfr01,Frank Meinke
663743.0,fortn001,forteni01,Nick Fortes
469834.0,linds001,lindssh01,Shane Lindsay
123687.0,veiga101,veigeal01,Al Veigel
115135.0,grifk002,griffke02,Ken Griffey
816581.0,willf101,willifr03,Frank Williams
111384.0,branm002,brandma01,Mark Brandenburg
119458.0,motzf101,motzfr01,Frank Motz
817229.0,,smith21,Smith
115934.0,hillg101,hillga01,Garry Hill
817716.0,polee101,polesed01,Ed Poles
818103.0,monrb102,,Bill Monroe
113007.0,dalej101,daleyju01,Jud Daley
114458.0,froht001,frohwto01,Todd Frohwirth
