year,mlbam,role,pitch_type,segment,vhb,pitches,Z_Pitches,O_Pitches,swings,Z_Swings,O_Swings,whiffs,Z_Whiffs,O_Whiffs,contacts,Z_Contacts,O_Contacts,called,Z_Called,edge,heart,chase,avg_spin,avg_ext,h_mov_in,v_mov_in,usage_rate,zone_rate,whiff_rate,z_whiff_rate,o_whiff_rate,z_swing_rate,o_swing_rate,z_contact_rate,o_contact_rate,csw_rate,z_csw_rate,edge_rate,heart_rate,chase_rate
2015,446372,pit,CU,two_strike,vsR,6,3,3,5,3,2,2,1,1,3,2,1,0,0,3,0,3,2571.1666666666665,5.6499999999999995,1.675,-0.43999999999999995,0.028708133971291867,0.5,0.4,0.3333333333333333,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5
2015,446372,pit,CU,,vsL,6,4,2,1,1,0,1,1,0,0,0,0,3,2,3,1,2,2573.5,5.733333333333333,1.6216666666666668,-0.4266666666666667,0.028708133971291867,0.6666666666666666,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.6666666666666666,0.75,0.5,0.16666666666666666,0.3333333333333333
2015,446372,pit,CU,,vsR,3,3,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,2525.0,5.733333333333333,1.51,-0.43333333333333335,0.014354066985645933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0
2015,446372,pit,FF,ahead,vsL,3,1,2,1,0,1,0,0,0,1,0,1,1,1,1,0,2,2378.3333333333335,6.433333333333334,-0.4166666666666667,1.17,0.014354066985645933,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666
2015,446372,pit,FF,ahead,vsR,4,4,0,4,4,0,1,1,0,3,3,0,0,0,4,0,0,2273.25,6.4,-0.53,1.1925,0.019138755980861243,1.0,0.25,0.25,0.0,1.0,0.0,0.75,0.0,0.25,0.25,1.0,0.0,0.0
2015,446372,pit,FF,behind,vsL,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,2374.0,6.4,-0.13,1.4100000000000001,0.009569377990430622,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5
2015,446372,pit,FF,behind,vsR,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,2341.0,6.9,-0.01,1.17,0.004784688995215311,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,446372,pit,FF,two_strike,vsL,4,0,4,3,0,3,1,0,1,2,0,2,0,0,0,0,4,2452.0,6.325,-0.415,1.3375,0.019138755980861243,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.75,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,1.0
2015,446372,pit,FF,two_strike,vsR,3,2,1,1,1,0,0,0,0,1,1,0,0,0,2,0,1,2335.0,6.400000000000001,-0.37333333333333335,1.1966666666666665,0.014354066985645933,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
2015,446372,pit,FF,,vsL,7,5,2,5,5,0,1,1,0,4,4,0,1,0,3,2,2,2453.0,6.457142857142857,-0.5114285714285715,1.2128571428571429,0.03349282296650718,0.7142857142857143,0.2,0.2,0.0,1.0,0.0,0.8,0.0,0.2857142857142857,0.2,0.42857142857142855,0.2857142857142857,0.2857142857142857
2015,446372,pit,FF,,vsR,7,3,4,2,1,1,1,0,1,1,1,0,1,1,3,0,4,2302.4285714285716,6.585714285714286,-0.45428571428571424,1.167142857142857,0.03349282296650718,0.42857142857142855,0.5,0.0,1.0,0.3333333333333333,0.25,1.0,0.0,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.0,0.5714285714285714
2015,446372,pit,SI,ahead,vsL,10,4,6,4,3,1,1,1,0,3,2,1,0,0,4,0,6,2135.3333333333335,6.51,-0.945,0.843,0.04784688995215311,0.4,0.25,0.3333333333333333,0.0,0.75,0.16666666666666666,0.6666666666666666,1.0,0.1,0.25,0.4,0.0,0.6
2015,446372,pit,SI,ahead,vsR,10,3,7,6,2,4,0,0,0,6,2,4,2,1,2,1,7,2194.5,6.51,-1.058,0.728,0.04784688995215311,0.3,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,1.0,1.0,0.2,0.3333333333333333,0.2,0.1,0.7
2015,446372,pit,SI,behind,vsL,6,1,5,3,1,2,1,0,1,2,1,1,0,0,1,0,5,2164.6666666666665,6.45,-0.9683333333333334,0.9266666666666667,0.028708133971291867,0.16666666666666666,0.3333333333333333,0.0,0.5,1.0,0.4,1.0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.8333333333333334
2015,446372,pit,SI,behind,vsR,4,3,1,2,2,0,0,0,0,2,2,0,1,1,3,0,1,2200.25,6.625,-0.9774999999999999,0.8725,0.019138755980861243,0.75,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.25,0.3333333333333333,0.75,0.0,0.25
2015,446372,pit,SI,two_strike,vsL,8,4,4,5,3,2,0,0,0,5,3,2,1,1,4,0,4,2151.75,6.5125,-0.92375,0.87375,0.03827751196172249,0.5,0.0,0.0,0.0,0.75,0.5,1.0,1.0,0.125,0.25,0.5,0.0,0.5
2015,446372,pit,SI,two_strike,vsR,7,3,4,6,3,3,0,0,0,6,3,3,0,0,3,0,4,2156.8571428571427,6.528571428571429,-0.9285714285714286,0.7371428571428572,0.03349282296650718,0.42857142857142855,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714
2015,446372,pit,SI,,vsL,11,4,7,5,3,2,0,0,0,5,3,2,1,1,4,0,7,2125.0,6.509090909090909,-1.0072727272727273,0.77,0.05263157894736842,0.36363636363636365,0.0,0.0,0.0,0.75,0.2857142857142857,1.0,1.0,0.09090909090909091,0.25,0.36363636363636365,0.0,0.6363636363636364
2015,446372,pit,SI,,vsR,18,8,10,7,6,1,1,1,0,6,5,1,1,1,6,2,10,2160.8823529411766,6.544444444444444,-0.9472222222222223,0.8933333333333332,0.0861244019138756,0.4444444444444444,0.14285714285714285,0.16666666666666666,0.0,0.75,0.1,0.8333333333333334,1.0,0.1111111111111111,0.25,0.3333333333333333,0.1111111111111111,0.5555555555555556
2015,446372,pit,SL,ahead,vsL,4,3,1,3,3,0,0,0,0,3,3,0,0,0,3,0,1,2676.25,6.0,0.5549999999999999,0.34,0.019138755980861243,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.25
2015,446372,pit,SL,ahead,vsR,12,8,4,6,4,2,2,1,1,4,3,1,3,2,7,1,4,2486.1,6.0,0.5983333333333333,0.28583333333333333,0.05741626794258373,0.6666666666666666,0.3333333333333333,0.25,0.5,0.5,0.5,0.75,0.5,0.4166666666666667,0.375,0.5833333333333334,0.08333333333333333,0.3333333333333333
2015,446372,pit,SL,behind,vsL,3,2,1,1,1,0,0,0,0,1,1,0,1,1,2,0,1,1847.6666666666667,6.033333333333334,0.3066666666666667,0.5233333333333333,0.014354066985645933,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.3333333333333333
2015,446372,pit,SL,behind,vsR,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,835.5,6.0,0.48,0.24,0.009569377990430622,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5
2015,446372,pit,SL,two_strike,vsL,12,4,8,7,4,3,4,1,3,3,3,0,1,0,3,1,8,2412.4545454545455,6.0,0.6541666666666667,0.125,0.05741626794258373,0.3333333333333333,0.5714285714285714,0.25,1.0,1.0,0.375,0.75,0.0,0.4166666666666667,0.25,0.25,0.08333333333333333,0.6666666666666666
2015,446372,pit,SL,two_strike,vsR,8,2,6,4,2,2,2,0,2,2,2,0,0,0,2,0,6,2379.2,6.0375,1.025,0.2025,0.03827751196172249,0.25,0.5,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.25,0.0,0.25,0.0,0.75
2015,446372,pit,SL,,vsL,12,5,7,7,4,3,4,1,3,3,3,0,1,1,4,1,7,2657.2,6.0,0.5733333333333334,0.30416666666666664,0.05741626794258373,0.4166666666666667,0.5714285714285714,0.25,1.0,0.8,0.42857142857142855,0.75,0.0,0.4166666666666667,0.4,0.3333333333333333,0.08333333333333333,0.5833333333333334
2015,446372,pit,SL,,vsR,8,4,4,3,2,1,0,0,0,3,2,1,2,2,3,1,4,2460.8333333333335,6.014285714285714,0.55125,0.45375,0.03827751196172249,0.5,0.0,0.0,0.0,0.5,0.25,1.0,1.0,0.25,0.5,0.375,0.125,0.5
2015,446399,pit,CU,ahead,vsL,4,1,3,1,0,1,1,0,1,0,0,0,1,1,1,0,3,2324.3333333333335,5.275,-0.175,-0.655,0.027586206896551724,0.25,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.25,0.0,0.75
2015,446399,pit,CU,ahead,vsR,4,2,2,1,1,0,0,0,0,1,1,0,1,1,2,0,2,1662.0,5.225,-0.28,-0.445,0.027586206896551724,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.25,0.5,0.5,0.0,0.5
2015,446399,pit,CU,behind,vsL,8,3,5,3,2,1,1,0,1,2,2,0,2,1,2,1,5,2142.75,5.3375,-0.10500000000000001,-0.49375,0.05517241379310345,0.375,0.3333333333333333,0.0,1.0,0.6666666666666666,0.2,1.0,0.0,0.375,0.3333333333333333,0.25,0.125,0.625
2015,446399,pit,CU,behind,vsR,3,2,1,2,1,1,2,1,1,0,0,0,0,0,2,0,1,2376.0,5.566666666666666,-0.06333333333333334,-0.2333333333333333,0.020689655172413793,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.3333333333333333
2015,446399,pit,CU,two_strike,vsL,19,4,15,14,3,11,11,2,9,3,1,2,2,1,4,0,15,2159.9444444444443,5.373684210526315,-0.08789473684210526,-0.6273684210526316,0.1310344827586207,0.21052631578947367,0.7857142857142857,0.6666666666666666,0.8181818181818182,0.75,0.7333333333333333,0.3333333333333333,0.18181818181818182,0.6842105263157895,0.75,0.21052631578947367,0.0,0.7894736842105263
2015,446399,pit,CU,two_strike,vsR,14,3,11,9,3,6,5,1,4,4,2,2,0,0,3,0,11,2423.5384615384614,5.421428571428572,-0.09357142857142857,-0.5964285714285714,0.09655172413793103,0.21428571428571427,0.5555555555555556,0.3333333333333333,0.6666666666666666,1.0,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.21428571428571427,0.0,0.7857142857142857
2015,446399,pit,CU,,vsL,15,6,9,5,1,4,3,0,3,2,1,1,5,5,5,1,9,2346.4,5.34,-0.03666666666666666,-0.5826666666666667,0.10344827586206896,0.4,0.6,0.0,0.75,0.16666666666666666,0.4444444444444444,1.0,0.25,0.5333333333333333,0.8333333333333334,0.3333333333333333,0.06666666666666667,0.6
2015,446399,pit,CU,,vsR,6,4,2,3,2,1,2,1,1,1,1,0,2,2,4,0,2,2187.3333333333335,5.266666666666667,-0.16166666666666665,-0.5566666666666666,0.041379310344827586,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,0.5,0.5,0.0,0.6666666666666666,0.75,0.6666666666666666,0.0,0.3333333333333333
2015,446399,pit,FC,two_strike,vsL,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,2220.0,5.4,-0.1,0.76,0.006896551724137931,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,446399,pit,FF,ahead,vsL,3,1,2,0,0,0,0,0,0,0,0,0,2,1,0,1,2,2195.3333333333335,5.8999999999999995,0.4366666666666667,1.1166666666666667,0.020689655172413793,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666
2015,446399,pit,FF,ahead,vsR,5,2,3,3,2,1,0,0,0,3,2,1,1,0,1,1,3,2090.4,5.9799999999999995,0.418,1.328,0.034482758620689655,0.4,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.2,0.0,0.2,0.2,0.6
2015,446399,pit,FF,behind,vsL,2,2,0,2,2,0,0,0,0,2,2,0,0,0,1,1,0,2230.5,5.85,0.2,0.785,0.013793103448275862,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0
2015,446399,pit,FF,behind,vsR,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2249.0,5.6,0.11,0.63,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,446399,pit,FF,two_strike,vsL,11,6,5,5,5,0,0,0,0,5,5,0,1,1,5,1,5,2194.0,5.781818181818182,0.51,1.1045454545454545,0.07586206896551724,0.5454545454545454,0.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,0.09090909090909091,0.16666666666666666,0.45454545454545453,0.09090909090909091,0.45454545454545453
2015,446399,pit,FF,two_strike,vsR,6,3,3,3,3,0,0,0,0,3,3,0,0,0,3,0,3,2155.8333333333335,5.8999999999999995,0.445,1.2816666666666665,0.041379310344827586,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5
2015,446399,pit,FF,,vsL,7,5,2,5,5,0,3,3,0,2,2,0,1,0,4,1,2,2154.4285714285716,5.742857142857143,0.5914285714285714,1.16,0.04827586206896552,0.7142857142857143,0.6,0.6,0.0,1.0,0.0,0.4,0.0,0.5714285714285714,0.6,0.5714285714285714,0.14285714285714285,0.2857142857142857
2015,446399,pit,FF,,vsR,10,3,7,6,2,4,1,0,1,5,2,3,1,1,3,0,7,2219.8,5.87,0.24700000000000003,0.9650000000000001,0.06896551724137931,0.3,0.16666666666666666,0.0,0.25,0.6666666666666666,0.5714285714285714,1.0,0.75,0.2,0.3333333333333333,0.3,0.0,0.7
2015,446399,pit,IN,ahead,vsR,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1659.5,4.65,0.585,1.525,0.013793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,446399,pit,IN,,vsR,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1617.0,4.8,0.58,1.76,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,446399,pit,SI,ahead,vsL,6,6,0,5,5,0,0,0,0,5,5,0,1,1,5,1,0,2057.1666666666665,5.7,1.3583333333333334,1.0883333333333334,0.041379310344827586,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0
2015,446399,pit,SI,ahead,vsR,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1963.0,5.800000000000001,1.035,1.02,0.013793103448275862,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5
2015,446399,pit,SI,behind,vsL,4,3,1,1,1,0,0,0,0,1,1,0,2,2,2,1,1,2078.25,5.7,1.3375,0.9575,0.027586206896551724,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.5,0.6666666666666666,0.5,0.25,0.25
2015,446399,pit,SI,behind,vsR,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1986.5,5.85,1.35,0.765,0.013793103448275862,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5
2015,446399,pit,SI,two_strike,vsL,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2085.0,5.7,1.61,1.07,0.006896551724137931,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2015,446399,pit,SI,,vsL,7,4,3,3,1,2,0,0,0,3,1,2,3,3,4,0,3,2037.0,5.757142857142857,1.3985714285714284,0.9428571428571428,0.04827586206896552,0.5714285714285714,0.0,0.0,0.0,0.25,0.6666666666666666,1.0,1.0,0.42857142857142855,0.75,0.5714285714285714,0.0,0.42857142857142855
2015,446399,pit,SI,,vsR,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2082.0,5.5,1.56,1.02,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2015,446899,pit,CH,behind,vsL,6,1,5,4,1,3,0,0,0,4,1,3,0,0,1,0,5,2045.8333333333333,5.816666666666666,-0.59,-1.3533333333333333,0.06451612903225806,0.16666666666666666,0.0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334
2015,446899,pit,CH,behind,vsR,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2033.0,5.9,-0.81,-1.27,0.010752688172043012,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2015,446899,pit,CH,two_strike,vsL,7,0,7,4,0,4,1,0,1,3,0,3,0,0,0,0,7,1747.2857142857142,5.971428571428571,-0.6957142857142857,-1.3542857142857143,0.07526881720430108,0.0,0.25,0.0,0.25,0.0,0.5714285714285714,0.0,0.75,0.14285714285714285,0.0,0.0,0.0,1.0
2015,446899,pit,CH,two_strike,vsR,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2163.0,6.1,-0.67,-1.42,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2015,446899,pit,CH,,vsL,3,1,2,1,1,0,0,0,0,1,1,0,0,0,1,0,2,1962.0,5.966666666666666,-0.6866666666666666,-1.2033333333333334,0.03225806451612903,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
2015,446899,pit,CH,,vsR,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,2159.0,5.6,-0.66,-1.24,0.010752688172043012,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,446899,pit,CU,two_strike,vsL,4,2,2,3,2,1,0,0,0,3,2,1,0,0,1,1,2,1609.0,5.675000000000001,1.06,0.7375,0.043010752688172046,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.25,0.25,0.5
2015,446899,pit,CU,two_strike,vsR,2,1,1,2,1,1,1,1,0,1,0,1,0,0,1,0,1,1056.0,5.4,0.735,0.42,0.021505376344086023,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5
2015,446899,pit,CU,,vsL,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2041.0,5.5,0.82,0.66,0.010752688172043012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2015,446899,pit,SI,ahead,vsL,15,8,7,6,5,1,0,0,0,6,5,1,4,3,5,3,7,1837.7142857142858,5.771428571428571,-0.902,-0.9213333333333333,0.16129032258064516,0.5333333333333333,0.0,0.0,0.0,0.625,0.14285714285714285,1.0,1.0,0.26666666666666666,0.375,0.3333333333333333,0.2,0.4666666666666667
2015,446899,pit,SI,ahead,vsR,9,4,5,5,2,3,1,0,1,4,2,2,2,2,3,1,5,1914.142857142857,5.771428571428571,-0.8,-1.02,0.0967741935483871,0.4444444444444444,0.2,0.0,0.3333333333333333,0.5,0.6,1.0,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.1111111111111111,0.5555555555555556
2015,446899,pit,SI,behind,vsL,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1912.0,5.6,-0.46,-1.32,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2015,446899,pit,SI,behind,vsR,4,1,3,3,1,2,1,0,1,2,1,1,0,0,1,0,3,1871.75,5.625,-0.855,-0.955,0.043010752688172046,0.25,0.3333333333333333,0.0,0.5,1.0,0.6666666666666666,1.0,0.5,0.25,0.0,0.25,0.0,0.75
2015,446899,pit,SI,two_strike,vsL,6,3,3,5,3,2,0,0,0,5,3,2,0,0,3,0,3,1869.5,5.733333333333333,-0.9533333333333333,-0.9866666666666667,0.06451612903225806,0.5,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.5,0.0,0.5
2015,446899,pit,SI,two_strike,vsR,3,1,2,2,1,1,0,0,0,2,1,1,0,0,1,0,2,1915.3333333333333,5.633333333333333,-0.8366666666666668,-1.0233333333333332,0.03225806451612903,0.3333333333333333,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
2015,446899,pit,SI,,vsL,14,8,6,2,1,1,0,0,0,2,1,1,7,6,8,0,6,1766.3333333333333,5.666666666666667,-0.9178571428571428,-1.0392857142857144,0.15053763440860216,0.5714285714285714,0.0,0.0,0.0,0.125,0.16666666666666666,1.0,1.0,0.5,0.75,0.5714285714285714,0.0,0.42857142857142855
2015,446899,pit,SI,,vsR,15,8,7,8,6,2,0,0,0,8,6,2,3,2,6,2,7,1881.0,5.7153846153846155,-0.9313333333333333,-0.9826666666666667,0.16129032258064516,0.5333333333333333,0.0,0.0,0.0,0.75,0.2857142857142857,1.0,1.0,0.2,0.25,0.4,0.13333333333333333,0.4666666666666667
2015,447714,pit,CH,two_strike,vsR,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1606.0,5.7,1.05,0.6,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,447714,pit,FF,,vsL,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,2043.0,5.2,0.92,1.15,0.023809523809523808,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,447714,pit,IN,ahead,vsR,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1590.6666666666667,4.533333333333334,0.64,1.1633333333333333,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,447714,pit,SI,ahead,vsL,4,2,2,3,2,1,0,0,0,3,2,1,0,0,2,0,2,2142.5,5.4,1.4175,0.6475,0.09523809523809523,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.5
2015,447714,pit,SI,behind,vsL,3,2,1,2,2,0,0,0,0,2,2,0,0,0,1,1,1,2056.3333333333335,5.733333333333333,1.4966666666666668,0.5533333333333333,0.07142857142857142,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2015,447714,pit,SI,behind,vsR,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2022.0,5.2,1.74,0.78,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2015,447714,pit,SI,two_strike,vsL,6,2,4,3,2,1,1,0,1,2,2,0,0,0,2,0,4,2077.5,5.783333333333334,1.145,0.53,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.25,1.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666
2015,447714,pit,SI,two_strike,vsR,4,1,3,1,1,0,0,0,0,1,1,0,0,0,1,0,3,1993.0,5.25,1.3925,0.97,0.09523809523809523,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.75
2015,447714,pit,SI,,vsL,9,7,2,2,2,0,0,0,0,2,2,0,4,4,6,1,2,2061.1111111111113,5.444444444444445,1.4533333333333334,0.5255555555555556,0.21428571428571427,0.7777777777777778,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.4444444444444444,0.5714285714285714,0.6666666666666666,0.1111111111111111,0.2222222222222222
2015,447714,pit,SI,,vsR,3,2,1,2,1,1,0,0,0,2,1,1,1,1,2,0,1,2000.6666666666667,5.366666666666667,1.3699999999999999,0.5733333333333334,0.07142857142857142,0.6666666666666666,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.3333333333333333
2015,447714,pit,SL,ahead,vsL,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2482.0,5.1,-0.28,-0.29,0.023809523809523808,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2015,447714,pit,SL,behind,vsL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2517.0,5.3,-0.24,-0.28,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,447714,pit,SL,two_strike,vsL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2477.0,5.6,-0.17,0.02,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,447714,pit,SL,two_strike,vsR,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2328.5,5.35,-0.075,0.39,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,447714,pit,SL,,vsL,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1608.5,5.35,-0.35500000000000004,-0.08,0.047619047619047616,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5
2015,447755,pit,CH,ahead,vsL,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1247.5,6.75,-0.79,0.525,0.030303030303030304,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5
2015,447755,pit,CH,behind,vsL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1335.0,7.0,-0.84,0.72,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,447755,pit,CH,behind,vsR,2,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1323.5,6.35,-0.96,0.61,0.030303030303030304,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5
2015,447755,pit,CH,two_strike,vsL,4,2,2,3,2,1,0,0,0,3,2,1,0,0,2,0,2,1346.5,6.525,-1.0025,0.41500000000000004,0.06060606060606061,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.5
2015,447755,pit,CH,two_strike,vsR,5,1,4,2,1,1,0,0,0,2,1,1,0,0,1,0,4,1268.8,6.540000000000001,-0.938,0.6599999999999999,0.07575757575757576,0.2,0.0,0.0,0.0,1.0,0.25,1.0,1.0,0.0,0.0,0.2,0.0,0.8
