season,pitcher_id,pitch_type,run_len,n_runs
2015.0,112526,CH,2,2
2015.0,112526,CH,1,33
2015.0,112526,CU,1,5
2015.0,112526,FF,3,1
2015.0,112526,FF,2,3
2015.0,112526,FF,1,31
2015.0,112526,IN,1,15
2015.0,112526,SI,2,4
2015.0,112526,SI,1,32
2015.0,112526,SL,4,1
2015.0,112526,SL,2,1
2015.0,112526,SL,1,29
2015.0,115629,CH,3,2
2015.0,115629,CH,2,6
2015.0,115629,CH,1,12
2015.0,115629,CU,1,15
2015.0,115629,FF,2,1
2015.0,115629,FF,1,28
2015.0,115629,IN,1,5
2015.0,115629,SI,2,2
2015.0,115629,SI,1,21
2015.0,115629,SL,2,3
2015.0,115629,SL,1,24
2015.0,136600,CH,1,5
2015.0,136600,CU,1,5
2015.0,136600,EP,1,5
2015.0,136600,FF,1,5
2015.0,136600,IN,1,5
2015.0,136600,SI,1,5
2015.0,136600,SL,1,5
2015.0,150116,CH,3,1
2015.0,150116,CH,2,3
2015.0,150116,CH,1,6
2015.0,150116,CU,2,2
2015.0,150116,CU,1,11
2015.0,150116,FF,2,1
2015.0,150116,FF,1,13
2015.0,150116,IN,1,5
2015.0,150116,SI,1,15
2015.0,150116,SL,2,2
2015.0,150116,SL,1,11
2015.0,150274,SI,2,1
2015.0,150274,SI,1,3
2015.0,150274,SL,1,5
2015.0,150302,CH,3,1
2015.0,150302,CH,2,1
2015.0,150302,CH,1,5
2015.0,150302,IN,1,10
2015.0,150302,PO,1,5
2015.0,150302,SI,1,10
2015.0,150302,SL,1,10
2015.0,150359,CH,2,1
2015.0,150359,CH,1,28
2015.0,150359,FF,2,4
2015.0,150359,FF,1,22
2015.0,150359,IN,1,10
2015.0,150359,KC,2,2
2015.0,150359,KC,1,26
2015.0,150359,PO,1,5
2015.0,150359,SI,2,3
2015.0,150359,SI,1,24
2015.0,217096,CH,1,5
2015.0,217096,CU,1,5
2015.0,217096,FF,1,5
2015.0,217096,SI,2,1
2015.0,217096,SI,1,3
2015.0,218596,CU,3,1
2015.0,218596,CU,2,3
2015.0,218596,CU,1,21
2015.0,218596,FC,2,1
2015.0,218596,FC,1,28
2015.0,218596,FF,2,3
2015.0,218596,FF,1,19
2015.0,218596,FS,2,3
2015.0,218596,FS,1,29
2015.0,218596,PO,1,10
2015.0,218596,SI,2,2
2015.0,218596,SI,1,31
2015.0,234194,CH,1,5
2015.0,234194,FF,2,1
2015.0,234194,FF,1,8
2015.0,234194,SI,3,1
2015.0,234194,SI,1,7
2015.0,234194,SL,2,3
2015.0,234194,SL,1,4
2015.0,276351,CH,1,5
2015.0,276351,FF,3,1
2015.0,276351,FF,2,3
2015.0,276351,FF,1,11
2015.0,276351,IN,1,5
2015.0,276351,SI,1,10
2015.0,276351,SL,2,4
2015.0,276351,SL,1,12
2015.0,276514,CU,1,10
2015.0,276514,FC,1,10
2015.0,276514,FF,2,2
2015.0,276514,FF,1,6
2015.0,276514,FS,1,10
2015.0,276542,CH,3,2
2015.0,276542,CH,2,2
2015.0,276542,CH,1,25
2015.0,276542,FF,2,1
2015.0,276542,FF,1,33
2015.0,276542,IN,1,5
2015.0,276542,SI,1,30
2015.0,276542,SL,2,3
2015.0,276542,SL,1,29
2015.0,279571,CH,2,2
2015.0,279571,CH,1,16
2015.0,279571,CU,2,1
2015.0,279571,CU,1,23
2015.0,279571,FF,1,25
2015.0,279571,IN,1,10
2015.0,279571,PO,1,10
2015.0,279571,SI,2,1
2015.0,279571,SI,1,18
2015.0,279571,SL,2,1
2015.0,279571,SL,1,23
2015.0,279824,CH,1,35
2015.0,279824,CU,2,3
2015.0,279824,CU,1,29
2015.0,279824,FC,2,1
2015.0,279824,FC,1,33
2015.0,279824,FF,3,1
2015.0,279824,FF,2,2
2015.0,279824,FF,1,28
2015.0,279824,IN,1,15
2015.0,279824,SI,2,3
2015.0,279824,SI,1,29
2015.0,282332,CH,3,1
2015.0,282332,CH,2,5
2015.0,282332,CH,1,22
2015.0,282332,FF,2,3
2015.0,282332,FF,1,29
2015.0,282332,IN,1,15
2015.0,282332,SI,1,35
2015.0,282332,SL,2,3
2015.0,282332,SL,1,29
2015.0,285064,CH,3,1
2015.0,285064,CH,2,3
2015.0,285064,CH,1,26
2015.0,285064,CU,2,2
2015.0,285064,CU,1,31
2015.0,285064,FF,2,3
2015.0,285064,FF,1,29
2015.0,285064,IN,1,5
2015.0,285064,SI,2,1
2015.0,285064,SI,1,33
2015.0,285064,SL,2,1
2015.0,285064,SL,1,33
2015.0,285079,EP,3,1
2015.0,285079,EP,2,5
2015.0,285079,EP,1,17
2015.0,285079,FF,2,2
2015.0,285079,FF,1,31
2015.0,285079,IN,1,5
2015.0,285079,KN,2,6
2015.0,285079,KN,1,23
2015.0,329092,FF,1,10
2015.0,329092,SI,3,1
2015.0,329092,SI,2,5
2015.0,329092,SI,1,22
2015.0,329092,SL,3,2
2015.0,329092,SL,2,6
2015.0,329092,SL,1,17
2015.0,346793,CH,3,1
2015.0,346793,CH,2,2
2015.0,346793,CH,1,23
2015.0,346793,CU,2,5
2015.0,346793,CU,1,25
2015.0,346793,IN,1,10
2015.0,346793,SI,3,2
2015.0,346793,SI,2,3
2015.0,346793,SI,1,23
2015.0,346797,CH,2,1
2015.0,346797,CH,1,3
2015.0,346797,CU,1,5
2015.0,346797,FC,2,1
2015.0,346797,FC,1,3
2015.0,346797,FF,1,5
2015.0,346797,SI,2,1
2015.0,346797,SI,1,3
2015.0,346797,SL,1,5
2015.0,346798,CH,2,7
2015.0,346798,CH,1,21
2015.0,346798,CU,2,3
2015.0,346798,CU,1,29
2015.0,346798,FF,1,20
2015.0,346798,IN,1,15
2015.0,346798,SI,2,3
2015.0,346798,SI,1,29
2015.0,346798,SL,2,2
2015.0,346798,SL,1,31
2015.0,346847,CH,3,1
2015.0,346847,CH,2,1
2015.0,346847,CH,1,25
2015.0,346847,CU,1,30
2015.0,346847,FF,2,2
2015.0,346847,FF,1,26
2015.0,346847,IN,1,10
2015.0,346847,SI,2,2
2015.0,346847,SI,1,26
2015.0,346847,SL,2,1
2015.0,346847,SL,1,28
2015.0,400085,CH,1,5
2015.0,400085,CU,1,5
2015.0,400085,FF,2,1
2015.0,400085,FF,1,3
2015.0,400089,CU,1,5
2015.0,400089,FC,1,5
2015.0,400089,FF,1,5
2015.0,400089,SI,1,5
2015.0,400089,SL,2,1
2015.0,400089,SL,1,3
2015.0,407793,CH,2,6
2015.0,407793,CH,1,18
2015.0,407793,CU,1,35
2015.0,407793,FC,1,35
2015.0,407793,FF,3,1
2015.0,407793,FF,1,32
2015.0,407793,IN,1,10
2015.0,407793,PO,1,5
2015.0,407793,SI,2,2
2015.0,407793,SI,1,31
2015.0,407819,FC,3,2
2015.0,407819,FC,2,2
2015.0,407819,FC,1,20
2015.0,407819,FF,2,2
2015.0,407819,FF,1,26
2015.0,407819,IN,2,1
2015.0,407819,IN,1,18
2015.0,407819,SI,2,1
2015.0,407819,SI,1,28
2015.0,407819,SL,2,1
2015.0,407819,SL,1,28
2015.0,407822,CH,1,5
2015.0,407822,CU,2,2
2015.0,407822,CU,1,26
2015.0,407822,FC,1,30
2015.0,407822,FF,1,30
2015.0,407822,FS,1,30
2015.0,407822,IN,2,1
2015.0,407822,IN,1,13
2015.0,407822,SI,1,5
2015.0,407822,SL,1,5
2015.0,407845,CH,2,6
2015.0,407845,CH,1,23
2015.0,407845,FF,2,2
2015.0,407845,FF,1,31
2015.0,407845,IN,1,15
2015.0,407845,PO,1,5
2015.0,407845,SI,2,7
2015.0,407845,SI,1,21
2015.0,407890,CH,3,1
2015.0,407890,CH,2,4
2015.0,407890,CH,1,24
2015.0,407890,CU,2,3
2015.0,407890,CU,1,29
2015.0,407890,FF,2,3
2015.0,407890,FF,1,29
2015.0,407890,IN,1,10
2015.0,407890,SI,2,3
2015.0,407890,SI,1,29
2015.0,407890,SL,2,3
2015.0,407890,SL,1,29
2015.0,407908,CU,2,3
2015.0,407908,CU,1,24
2015.0,407908,FF,2,1
2015.0,407908,FF,1,28
2015.0,407908,FS,1,30
2015.0,407908,IN,1,5
2015.0,408061,CH,3,2
2015.0,408061,CH,2,3
2015.0,408061,CH,1,23
2015.0,408061,CU,2,2
2015.0,408061,CU,1,31
2015.0,408061,FF,2,2
2015.0,408061,FF,1,31
2015.0,408061,IN,2,1
2015.0,408061,IN,1,3
2015.0,408061,SI,3,2
2015.0,408061,SI,2,1
2015.0,408061,SI,1,27
2015.0,408241,CH,2,1
2015.0,408241,CH,1,23
2015.0,408241,CU,2,2
2015.0,408241,CU,1,21
2015.0,408241,FC,1,25
2015.0,408241,FF,2,1
2015.0,408241,FF,1,23
2015.0,408241,IN,1,5
2015.0,408241,SI,2,2
2015.0,408241,SI,1,21
2015.0,408241,SL,1,25
2015.0,421685,CH,3,1
2015.0,421685,CH,2,2
2015.0,421685,CH,1,28
2015.0,421685,CU,2,1
2015.0,421685,CU,1,33
2015.0,421685,FF,2,3
2015.0,421685,FF,1,29
2015.0,421685,IN,1,10
2015.0,421685,PO,1,5
2015.0,421685,SI,2,2
2015.0,421685,SI,1,31
2015.0,421685,SL,2,3
2015.0,421685,SL,1,29
2015.0,424144,CH,1,5
2015.0,424144,FF,3,1
2015.0,424144,FF,2,2
2015.0,424144,FF,1,28
2015.0,424144,IN,1,10
2015.0,424144,SI,2,1
2015.0,424144,SI,1,33
2015.0,424144,SL,2,4
2015.0,424144,SL,1,27
2015.0,424325,CU,4,1
2015.0,424325,CU,3,1
2015.0,424325,CU,1,3
2015.0,425386,CH,2,3
2015.0,425386,CH,1,24
2015.0,425386,CU,2,2
2015.0,425386,CU,1,26
2015.0,425386,EP,1,15
2015.0,425386,FC,3,1
2015.0,425386,FC,2,2
2015.0,425386,FC,1,23
2015.0,425386,FF,2,2
2015.0,425386,FF,1,26
2015.0,425386,IN,1,5
2015.0,425386,SI,2,1
2015.0,425386,SI,1,28
2015.0,425386,SL,2,2
2015.0,425386,SL,1,26
2015.0,425492,CH,2,1
2015.0,425492,CH,1,33
2015.0,425492,FC,2,1
2015.0,425492,FC,1,33
2015.0,425492,FF,2,4
2015.0,425492,FF,1,27
2015.0,425492,IN,2,1
2015.0,425492,IN,1,3
2015.0,425492,PO,1,5
2015.0,425492,SI,1,15
2015.0,425532,CH,1,35
2015.0,425532,CU,2,1
2015.0,425532,CU,1,33
2015.0,425532,FC,2,2
2015.0,425532,FC,1,31
2015.0,425532,FF,1,35
2015.0,425532,IN,1,15
2015.0,425532,PO,1,15
2015.0,425532,SI,2,2
2015.0,425532,SI,1,31
2015.0,425532,SL,1,35
2015.0,425543,CH,2,2
2015.0,425543,CH,1,1
2015.0,425543,CU,1,5
2015.0,425543,SL,1,5
2015.0,425560,CH,1,5
2015.0,425560,CU,1,5
2015.0,425560,FF,2,1
2015.0,425560,FF,1,3
2015.0,425560,SL,2,1
2015.0,425560,SL,1,3
2015.0,425626,CH,2,1
2015.0,425626,CH,1,23
2015.0,425626,CU,2,1
2015.0,425626,CU,1,23
2015.0,425626,IN,1,5
2015.0,425626,SI,2,1
2015.0,425626,SI,1,28
2015.0,425626,SL,2,1
2015.0,425626,SL,1,28
2015.0,425657,CH,2,2
2015.0,425657,CH,1,21
2015.0,425657,CU,2,2
2015.0,425657,CU,1,26
2015.0,425657,IN,1,15
2015.0,425657,SI,3,1
2015.0,425657,SI,2,2
2015.0,425657,SI,1,28
2015.0,425657,SL,4,1
2015.0,425657,SL,2,3
2015.0,425657,SL,1,25
2015.0,425786,CU,3,1
2015.0,425786,CU,2,1
2015.0,425786,CU,1,10
2015.0,425786,FF,1,15
2015.0,425786,SL,2,2
2015.0,425786,SL,1,11
2015.0,425794,CH,1,5
2015.0,425794,CU,2,2
2015.0,425794,CU,1,11
2015.0,425794,FC,2,1
2015.0,425794,FC,1,13
2015.0,425794,FF,3,1
2015.0,425794,FF,2,1
2015.0,425794,FF,1,10
2015.0,425794,SI,2,2
2015.0,425794,SI,1,11
2015.0,425796,CH,1,5
2015.0,425796,CU,1,5
2015.0,425796,FF,1,5
2015.0,425796,SL,1,5
2015.0,425835,CH,1,5
2015.0,425835,CU,1,5
2015.0,425835,FF,1,5
2015.0,425835,IN,1,5
2015.0,425835,SI,1,5
2015.0,425835,SL,2,1
2015.0,425835,SL,1,3
2015.0,425840,CH,1,15
2015.0,425840,FF,2,3
2015.0,425840,FF,1,29
2015.0,425840,IN,1,10
2015.0,425840,SI,3,1
2015.0,425840,SI,1,27
2015.0,425840,SL,2,3
2015.0,425840,SL,1,29
2015.0,425844,CH,2,5
2015.0,425844,CH,1,25
2015.0,425844,CU,1,35
2015.0,425844,EP,1,15
2015.0,425844,FF,2,2
2015.0,425844,FF,1,31
2015.0,425844,IN,1,5
2015.0,425844,SI,2,1
2015.0,425844,SI,1,33
2015.0,425844,SL,2,3
2015.0,425844,SL,1,29
2015.0,425856,CH,1,5
2015.0,425856,CU,1,5
2015.0,425856,FC,1,5
2015.0,425856,FF,1,5
2015.0,425856,SI,1,5
2015.0,425856,SL,2,1
2015.0,425856,SL,1,3
2015.0,429400,CH,1,15
2015.0,429400,CU,1,15
2015.0,429400,FF,2,1
2015.0,429400,FF,1,8
2015.0,429400,IN,1,5
2015.0,429400,SI,3,1
2015.0,429400,SI,2,1
2015.0,429400,SI,1,10
2015.0,429717,FC,2,4
2015.0,429717,FC,1,27
2015.0,429717,FF,2,1
2015.0,429717,FF,1,33
2015.0,429717,FS,1,35
2015.0,429717,IN,1,10
2015.0,429717,KC,1,35
2015.0,429717,SI,2,3
2015.0,429717,SI,1,29
2015.0,429719,CH,2,2
2015.0,429719,CH,1,26
2015.0,429719,CU,2,2
2015.0,429719,CU,1,26
2015.0,429719,FF,2,3
2015.0,429719,FF,1,29
2015.0,429719,IN,1,5
2015.0,429719,SI,2,1
2015.0,429719,SI,1,28
2015.0,429719,SL,3,1
2015.0,429719,SL,2,6
2015.0,429719,SL,1,20
2015.0,429722,CH,3,1
2015.0,429722,CH,2,2
2015.0,429722,CH,1,13
2015.0,429722,FF,4,1
2015.0,429722,FF,1,16
2015.0,429722,IN,1,5
2015.0,429722,SI,2,1
2015.0,429722,SI,1,13
2015.0,429722,SL,3,2
2015.0,429722,SL,2,3
2015.0,429722,SL,1,8
2015.0,429780,CH,1,15
2015.0,429780,CU,2,2
2015.0,429780,CU,1,11
2015.0,429780,FC,1,15
2015.0,429780,FF,1,15
2015.0,429780,SI,1,10
2015.0,429781,CH,2,2
2015.0,429781,CH,1,6
2015.0,429781,CU,1,10
2015.0,429781,FC,2,1
2015.0,429781,FC,1,8
2015.0,429781,FF,2,1
2015.0,429781,FF,1,8
2015.0,429781,SI,1,10
2015.0,429781,SL,1,10
2015.0,429783,CH,2,2
2015.0,429783,CH,1,21
2015.0,429783,FC,1,25
2015.0,429783,FF,1,25
2015.0,429783,IN,1,15
2015.0,429783,SL,1,25
2015.0,430404,CU,5,1
2015.0,430580,CH,1,5
2015.0,430580,CU,2,4
2015.0,430580,CU,1,27
2015.0,430580,EP,2,1
2015.0,430580,EP,1,23
2015.0,430580,FC,2,2
2015.0,430580,FC,1,26
2015.0,430580,FF,2,1
2015.0,430580,FF,1,33
2015.0,430580,FS,2,2
2015.0,430580,FS,1,31
2015.0,430580,IN,1,5
2015.0,430580,PO,2,1
2015.0,430580,PO,1,3
2015.0,430580,SI,2,2
2015.0,430580,SI,1,31
2015.0,430580,SL,1,5
2015.0,430589,CH,2,1
2015.0,430589,CH,1,8
2015.0,430589,IN,1,5
2015.0,430589,SI,3,2
2015.0,430589,SI,2,7
2015.0,430589,SI,1,15
2015.0,430589,SL,3,3
2015.0,430589,SL,2,7
2015.0,430589,SL,1,12
2015.0,430599,CH,2,4
2015.0,430599,CH,1,22
2015.0,430599,CU,1,20
2015.0,430599,FF,2,3
2015.0,430599,FF,1,24
2015.0,430599,IN,2,1
2015.0,430599,IN,1,13
2015.0,430599,SI,2,2
2015.0,430599,SI,1,26
2015.0,430599,SL,2,3
2015.0,430599,SL,1,24
2015.0,430605,CH,1,5
2015.0,430605,CU,1,5
2015.0,430605,SL,1,5
2015.0,430613,CH,2,1
2015.0,430613,CH,1,3
2015.0,430613,FF,1,5
2015.0,430613,IN,1,5
2015.0,430613,SI,1,5
2015.0,430613,SL,2,1
2015.0,430613,SL,1,3
2015.0,430630,CH,2,2
2015.0,430630,CH,1,21
2015.0,430630,FF,2,4
2015.0,430630,FF,1,17
2015.0,430630,IN,1,15
2015.0,430630,SI,1,5
2015.0,430630,SL,2,3
2015.0,430630,SL,1,14
2015.0,430641,CH,2,3
2015.0,430641,CH,1,14
2015.0,430641,CU,2,2
2015.0,430641,CU,1,26
2015.0,430641,FF,3,1
2015.0,430641,FF,2,1
2015.0,430641,FF,1,30
2015.0,430641,IN,1,15
2015.0,430641,PO,1,5
2015.0,430641,SI,2,2
2015.0,430641,SI,1,31
2015.0,430641,SL,2,5
2015.0,430641,SL,1,25
2015.0,430661,CH,1,15
2015.0,430661,FF,2,2
2015.0,430661,FF,1,11
2015.0,430661,IN,1,5
2015.0,430661,SI,2,1
2015.0,430661,SI,1,13
2015.0,430661,SL,2,2
2015.0,430661,SL,1,11
2015.0,430911,FF,2,1
2015.0,430911,FF,1,13
2015.0,430911,FS,1,15
2015.0,430911,IN,1,15
2015.0,430911,PO,1,5
2015.0,430911,SL,6,1
2015.0,430911,SL,2,2
2015.0,430911,SL,1,5
2015.0,430912,CH,3,1
2015.0,430912,CH,2,2
2015.0,430912,CH,1,13
2015.0,430912,CU,1,20
2015.0,430912,FF,2,3
2015.0,430912,FF,1,14
2015.0,430912,SI,1,20
2015.0,430912,SL,4,1
2015.0,430912,SL,2,1
2015.0,430912,SL,1,14
2015.0,430935,CH,3,2
2015.0,430935,CH,1,29
2015.0,430935,CU,2,1
2015.0,430935,CU,1,33
2015.0,430935,FC,2,1
2015.0,430935,FC,1,33
2015.0,430935,FF,2,1
2015.0,430935,FF,1,33
2015.0,430935,IN,1,15
2015.0,430935,SI,2,3
2015.0,430935,SI,1,29
2015.0,431148,CH,2,6
2015.0,431148,CH,1,23
2015.0,431148,CU,2,1
2015.0,431148,CU,1,33
2015.0,431148,FC,2,1
2015.0,431148,FC,1,33
2015.0,431148,FF,1,35
2015.0,431148,SI,2,5
2015.0,431148,SI,1,25
2015.0,431148,SL,4,1
2015.0,431148,SL,2,3
2015.0,431148,SL,1,25
2015.0,431162,CH,2,4
2015.0,431162,CH,1,17
2015.0,431162,CU,2,2
2015.0,431162,CU,1,21
2015.0,431162,FF,1,15
2015.0,431162,IN,1,5
2015.0,431162,SI,2,1
2015.0,431162,SI,1,23
2015.0,431162,SL,3,1
2015.0,431162,SL,2,3
2015.0,431162,SL,1,16
2015.0,432934,CH,2,2
2015.0,432934,CH,1,31
2015.0,432934,FF,2,4
2015.0,432934,FF,1,27
2015.0,432934,PO,1,5
2015.0,432934,SL,2,2
2015.0,432934,SL,1,31
2015.0,433579,CH,3,1
2015.0,433579,CH,2,2
2015.0,433579,CH,1,28
2015.0,433579,CU,2,3
2015.0,433579,CU,1,29
2015.0,433579,EP,1,5
2015.0,433579,FC,2,2
2015.0,433579,FC,1,31
2015.0,433579,FF,2,1
2015.0,433579,FF,1,33
2015.0,433579,IN,2,1
2015.0,433579,IN,1,3
2015.0,433579,PO,1,10
2015.0,433579,SI,2,5
2015.0,433579,SI,1,25
2015.0,433579,SL,1,5
2015.0,433584,CH,4,1
2015.0,433584,CH,2,1
2015.0,433584,CH,1,14
2015.0,433584,FF,2,2
2015.0,433584,FF,1,16
2015.0,433584,IN,1,10
2015.0,433584,SI,2,2
2015.0,433584,SI,1,16
2015.0,433584,SL,2,3
2015.0,433584,SL,1,14
2015.0,433585,CH,3,1
2015.0,433585,CH,2,1
2015.0,433585,CH,1,15
2015.0,433585,CU,2,2
2015.0,433585,CU,1,16
2015.0,433585,FF,1,10
2015.0,433585,SI,2,3
2015.0,433585,SI,1,14
2015.0,433585,SL,2,2
2015.0,433585,SL,1,16
2015.0,433586,CH,2,2
2015.0,433586,CH,1,31
2015.0,433586,FF,2,1
2015.0,433586,FF,1,33
2015.0,433586,IN,1,10
2015.0,433586,KC,1,35
2015.0,433586,SI,3,1
2015.0,433586,SI,2,5
2015.0,433586,SI,1,22
2015.0,433586,SL,1,30
2015.0,433587,CH,2,3
2015.0,433587,CH,1,24
2015.0,433587,CU,2,2
2015.0,433587,CU,1,26
2015.0,433587,FF,2,1
2015.0,433587,FF,1,28
2015.0,433587,PO,2,1
2015.0,433587,PO,1,18
2015.0,433587,SI,2,2
2015.0,433587,SI,1,26
2015.0,433587,SL,3,1
2015.0,433587,SL,2,1
2015.0,433587,SL,1,25
2015.0,433589,CH,1,35
2015.0,433589,CU,1,35
2015.0,433589,FC,2,3
2015.0,433589,FC,1,24
2015.0,433589,FF,1,35
2015.0,433589,IN,1,10
2015.0,433589,PO,1,5
2015.0,433589,SL,2,3
2015.0,433589,SL,1,29
2015.0,434137,CH,1,15
2015.0,434137,CU,2,1
2015.0,434137,CU,1,13
2015.0,434137,FF,1,15
2015.0,434137,SI,2,3
2015.0,434137,SI,1,9
2015.0,434378,CH,2,1
2015.0,434378,CH,1,23
2015.0,434378,CU,1,25
2015.0,434378,FF,2,3
2015.0,434378,FF,1,19
2015.0,434378,IN,1,5
2015.0,434378,PO,1,10
2015.0,434378,SL,2,2
2015.0,434378,SL,1,21
2015.0,434442,CH,3,2
2015.0,434442,CH,2,5
2015.0,434442,CH,1,19
2015.0,434442,FF,1,10
2015.0,434442,IN,1,5
2015.0,434442,KC,2,3
2015.0,434442,KC,1,29
2015.0,434442,SI,3,1
2015.0,434442,SI,2,2
2015.0,434442,SI,1,28
2015.0,434538,CH,2,1
2015.0,434538,CH,1,33
2015.0,434538,CU,1,10
2015.0,434538,FF,3,1
2015.0,434538,FF,2,2
2015.0,434538,FF,1,23
2015.0,434538,IN,1,5
2015.0,434538,SI,2,3
2015.0,434538,SI,1,29
2015.0,434538,SL,2,3
2015.0,434538,SL,1,29
2015.0,434540,CH,3,1
2015.0,434540,CH,1,2
2015.0,434540,CU,2,1
2015.0,434540,CU,1,3
2015.0,434540,SL,2,1
2015.0,434540,SL,1,3
2015.0,434622,CU,2,2
2015.0,434622,CU,1,31
2015.0,434622,FC,1,10
2015.0,434622,FF,2,1
2015.0,434622,FF,1,33
2015.0,434622,FS,2,2
2015.0,434622,FS,1,31
2015.0,434622,IN,1,5
2015.0,434622,PO,1,5
2015.0,434622,SI,2,2
2015.0,434622,SI,1,31
2015.0,434622,SL,2,5
2015.0,434622,SL,1,25
2015.0,434628,CH,2,4
2015.0,434628,CH,1,27
2015.0,434628,CU,2,2
2015.0,434628,CU,1,31
2015.0,434628,FF,2,4
2015.0,434628,FF,1,27
2015.0,434628,IN,1,15
2015.0,434628,SI,2,5
2015.0,434628,SI,1,25
2015.0,434628,SL,3,1
2015.0,434628,SL,2,5
2015.0,434628,SL,1,22
2015.0,434643,CH,2,2
2015.0,434643,CH,1,16
2015.0,434643,CU,2,2
2015.0,434643,CU,1,16
2015.0,434643,FF,1,20
2015.0,434643,IN,1,10
2015.0,434643,SI,2,3
2015.0,434643,SI,1,14
2015.0,434665,CU,1,20
2015.0,434665,FC,2,2
2015.0,434665,FC,1,16
2015.0,434665,FF,2,1
2015.0,434665,FF,1,18
2015.0,434665,FS,1,20
2015.0,434665,IN,1,10
2015.0,434665,SI,1,20
2015.0,434671,CH,3,1
2015.0,434671,CH,1,22
2015.0,434671,CU,2,1
2015.0,434671,CU,1,23
2015.0,434671,FA,1,5
2015.0,434671,FC,2,1
2015.0,434671,FC,1,23
2015.0,434671,FF,2,1
2015.0,434671,FF,1,23
2015.0,434671,FS,2,2
2015.0,434671,FS,1,21
2015.0,434671,IN,1,5
2015.0,434671,PO,1,5
2015.0,434671,SI,1,25
2015.0,434671,SL,2,2
2015.0,434671,SL,1,21
2015.0,434678,CH,2,1
2015.0,434678,CH,1,3
2015.0,434678,CU,1,5
2015.0,434678,FC,2,1
2015.0,434678,FC,1,3
2015.0,434678,FF,1,5
2015.0,434718,CH,2,3
2015.0,434718,CH,1,24
2015.0,434718,IN,1,15
2015.0,434718,SI,2,2
2015.0,434718,SI,1,26
2015.0,434718,SL,2,3
2015.0,434718,SL,1,24
2015.0,435043,CH,2,4
2015.0,435043,CH,1,22
2015.0,435043,CU,2,1
2015.0,435043,CU,1,33
2015.0,435043,FF,2,2
2015.0,435043,FF,1,26
2015.0,435043,IN,1,25
2015.0,435043,SI,2,4
2015.0,435043,SI,1,27
2015.0,435043,SL,2,3
2015.0,435043,SL,1,24
2015.0,435044,CH,2,1
2015.0,435044,CH,1,8
2015.0,435044,FF,2,2
2015.0,435044,FF,1,6
2015.0,435044,SI,1,10
2015.0,435044,SL,1,10
2015.0,435045,CH,1,10
2015.0,435045,FC,1,5
2015.0,435045,FF,2,3
2015.0,435045,FF,1,9
2015.0,435045,IN,1,5
2015.0,435045,SL,3,1
2015.0,435045,SL,2,2
2015.0,435045,SL,1,8
2015.0,435221,CU,1,5
2015.0,435221,FC,1,5
2015.0,435221,FF,1,5
2015.0,435221,SI,2,1
2015.0,435221,SI,1,3
2015.0,435400,CU,2,1
2015.0,435400,CU,1,8
2015.0,435400,FC,1,25
2015.0,435400,FF,3,1
2015.0,435400,FF,2,2
2015.0,435400,FF,1,18
2015.0,435400,IN,2,1
2015.0,435400,IN,1,13
2015.0,435400,SI,2,2
2015.0,435400,SI,1,21
2015.0,444436,CH,3,2
2015.0,444436,CH,2,2
2015.0,444436,CH,1,20
2015.0,444436,IN,1,10
2015.0,444436,SI,2,2
2015.0,444436,SI,1,26
2015.0,444436,SL,3,1
2015.0,444436,SL,2,2
2015.0,444436,SL,1,23
2015.0,444446,CH,2,3
2015.0,444446,CH,1,9
2015.0,444446,CU,2,2
2015.0,444446,CU,1,11
2015.0,444446,FF,2,1
2015.0,444446,FF,1,13
2015.0,444446,SI,1,10
2015.0,444468,CH,3,1
2015.0,444468,CH,2,3
2015.0,444468,CH,1,21
2015.0,444468,CU,1,5
2015.0,444468,FC,1,20
2015.0,444468,FF,2,3
2015.0,444468,FF,1,29
2015.0,444468,PO,1,5
2015.0,444468,SI,4,1
2015.0,444468,SI,2,2
2015.0,444468,SI,1,27
2015.0,444468,SL,2,5
2015.0,444468,SL,1,25
2015.0,444520,CH,2,4
2015.0,444520,CH,1,27
2015.0,444520,CU,2,1
2015.0,444520,CU,1,33
2015.0,444520,FF,2,1
2015.0,444520,FF,1,33
2015.0,444520,IN,1,20
2015.0,444520,SI,1,35
2015.0,444520,SL,2,3
2015.0,444520,SL,1,29
2015.0,444836,CH,1,5
2015.0,444836,FC,1,5
2015.0,444836,FF,2,1
2015.0,444836,FF,1,3
2015.0,444836,IN,1,5
2015.0,444836,SI,1,5
2015.0,444836,SL,2,1
2015.0,444836,SL,1,3
2015.0,444857,CH,1,20
2015.0,444857,CU,2,4
2015.0,444857,CU,1,17
2015.0,444857,FC,1,25
2015.0,444857,FF,2,1
2015.0,444857,FF,1,23
2015.0,444857,PO,1,5
2015.0,444857,SI,2,1
2015.0,444857,SI,1,23
2015.0,444935,FC,2,2
2015.0,444935,FC,1,16
2015.0,444935,FF,3,1
2015.0,444935,FF,2,2
2015.0,444935,FF,1,13
2015.0,444935,IN,1,5
2015.0,444935,SL,1,20
2015.0,445060,CU,3,1
2015.0,445060,CU,2,2
2015.0,445060,CU,1,13
2015.0,445060,FF,2,3
2015.0,445060,FF,1,14
2015.0,445060,FS,1,15
2015.0,445060,IN,1,10
2015.0,445060,SI,1,20
2015.0,445060,SL,2,1
2015.0,445060,SL,1,18
2015.0,445163,CH,2,2
2015.0,445163,CH,1,16
2015.0,445163,CU,2,2
